cache_key,cache_hit,order,dataset_index,image_id,image_path,reference_captions,prompt_id,prompt_name,prompt_text,caption,clip_score,siglip_score,caption_len,generic_flag,temperature,top_p,max_new_tokens,caption_model,seed,split,baseline_clip_score,baseline_siglip_score,delta_clip,delta_siglip,clip_win,siglip_win
68e298ccd28b413f,False,2,24836,24836,results/sample_images/images/002_24836.jpg,"[""A group of medical students dressed in blue scrubs, visitor sitting on the wall enjoy some fresh air."", ""Eight people in blue shits and one woman on her cellphone that is wearing a black shirt and a skirt."", ""Several people in blue scrubs and one in a skirt and black blouse."", ""A woman talks on the phone as a group of men talk before class."", ""An Asian woman is talking on the phone outside of a hospital.""]",people_scene_balance,People-scene balance,"For images with people, describe the visible people only as much as needed, then include the objects, setting, and activity that define the scene.","A group of young people, mostly in matching blue shirts, are gathered on a low stone ledge outside a modern building with brick accents and large windows. One woman in a black top and shorts sits alone on the ledge, talking on her phone. The others are seated or standing nearby, some looking at their phones or convers",0.32432812452316284,0.22309653460979462,58,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.3175976574420929,0.18224751949310303,0.006730467081069946,0.04084901511669159,True,True
84262e26b07b32c3,False,2,24836,24836,results/sample_images/images/002_24836.jpg,"[""A group of medical students dressed in blue scrubs, visitor sitting on the wall enjoy some fresh air."", ""Eight people in blue shits and one woman on her cellphone that is wearing a black shirt and a skirt."", ""Several people in blue scrubs and one in a skirt and black blouse."", ""A woman talks on the phone as a group of men talk before class."", ""An Asian woman is talking on the phone outside of a hospital.""]",avoid_generic_social,Avoid generic social,"Do not summarize the image only as people gathering, eating, shopping, or enjoying an event. Instead, name the visible objects, actions, and setting details that make the scene specific.","This is a candid outdoor scene set against a modern institutional building, likely a university or college campus, characterized by its light gray concrete block walls and red brick accents. The setting is defined by a wide, low concrete ledge or bench that runs along the building’s base, where a group of young people are gathered.

Visible",0.26367199420928955,0.19843341410160065,57,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.3175976574420929,0.18224751949310303,-0.053925663232803345,0.01618589460849762,False,True
56ce2d88ddda1a1a,False,2,24836,24836,results/sample_images/images/002_24836.jpg,"[""A group of medical students dressed in blue scrubs, visitor sitting on the wall enjoy some fresh air."", ""Eight people in blue shits and one woman on her cellphone that is wearing a black shirt and a skirt."", ""Several people in blue scrubs and one in a skirt and black blouse."", ""A woman talks on the phone as a group of men talk before class."", ""An Asian woman is talking on the phone outside of a hospital.""]",specific_event_evidence,Specific event evidence,"If the image shows an event or activity, describe the visible evidence for that event: clothing, objects, tools, signs, food, equipment, body actions, or setting.","Based on the visible evidence in the image, the scene depicts a casual, informal gathering or break time, likely involving students or staff on a campus or institutional grounds.

Here is the evidence for this event or activity:

- **Clothing**: The group of people on the left are all wearing matching blue shirts, which strongly",0.2878563404083252,0.17430227994918823,55,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.3175976574420929,0.18224751949310303,-0.0297413170337677,-0.007945239543914795,False,False
f5ee572abc286bcc,False,2,24836,24836,results/sample_images/images/002_24836.jpg,"[""A group of medical students dressed in blue scrubs, visitor sitting on the wall enjoy some fresh air."", ""Eight people in blue shits and one woman on her cellphone that is wearing a black shirt and a skirt."", ""Several people in blue scrubs and one in a skirt and black blouse."", ""A woman talks on the phone as a group of men talk before class."", ""An Asian woman is talking on the phone outside of a hospital.""]",salient_details_only,Salient details only,"Write one grounded caption using only salient visible details: the main subject, key action, important objects, and setting. Do not list small details unless they help identify the image.","A woman in a black top and shorts sits alone on a stone ledge, talking on her phone, while a group of people in blue shirts sit nearby on the same ledge in front of a brick building.",0.32111454010009766,0.2179502248764038,38,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.3175976574420929,0.18224751949310303,0.0035168826580047607,0.03570270538330078,True,True
0864f4cb25be4ce1,False,2,24836,24836,results/sample_images/images/002_24836.jpg,"[""A group of medical students dressed in blue scrubs, visitor sitting on the wall enjoy some fresh air."", ""Eight people in blue shits and one woman on her cellphone that is wearing a black shirt and a skirt."", ""Several people in blue scrubs and one in a skirt and black blouse."", ""A woman talks on the phone as a group of men talk before class."", ""An Asian woman is talking on the phone outside of a hospital.""]",compact_grounded_detail,Compact grounded detail,"Write a compact but specific caption. Include the main subject, visible action, setting, and two or three image-defining details.","A woman in a black top and sandals sits alone on a stone ledge, talking on her phone, while a group of students in blue uniforms gathers nearby on the same ledge, set against a brick-and-stone building facade with a tall pole and windowed wall in the background.",0.30624955892562866,0.20601023733615875,48,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.3175976574420929,0.18224751949310303,-0.011348098516464233,0.023762717843055725,False,True
70789eefb0efab59,False,2,24836,24836,results/sample_images/images/002_24836.jpg,"[""A group of medical students dressed in blue scrubs, visitor sitting on the wall enjoy some fresh air."", ""Eight people in blue shits and one woman on her cellphone that is wearing a black shirt and a skirt."", ""Several people in blue scrubs and one in a skirt and black blouse."", ""A woman talks on the phone as a group of men talk before class."", ""An Asian woman is talking on the phone outside of a hospital.""]",examples_anchor_caption,Examples anchor caption,"Write one visually grounded caption. Focus on the image-defining anchor, not a generic scene label. For example, prefer 'a man in a suit holding a blue basket in a supermarket aisle' over 'a person shopping', and prefer 'a cluttered table with plates and a salad bowl' over 'people eating together'.","A woman in a black top and shorts sitting on a stone ledge, talking on her phone, with a group of people in blue shirts gathered nearby.",0.3201400637626648,0.21017485857009888,27,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.3175976574420929,0.18224751949310303,0.0025424063205718994,0.02792733907699585,True,True
e8ba904649142426,False,2,24836,24836,results/sample_images/images/002_24836.jpg,"[""A group of medical students dressed in blue scrubs, visitor sitting on the wall enjoy some fresh air."", ""Eight people in blue shits and one woman on her cellphone that is wearing a black shirt and a skirt."", ""Several people in blue scrubs and one in a skirt and black blouse."", ""A woman talks on the phone as a group of men talk before class."", ""An Asian woman is talking on the phone outside of a hospital.""]",examples_semantic_caution,Examples semantic caution,"Describe concrete visible evidence and use supported scene terms. For example, visible uniforms and equipment can support 'military-style display', but do not infer identities, emotions, or ambiguous object states. Write one specific caption.","Visible concrete evidence includes a light-gray, segmented concrete ledge and a matching concrete sidewalk with rectangular slabs and a metal grating inset, supporting a ""structured urban seating and pedestrian surface"" scene.",0.21539567410945892,0.09111259132623672,31,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.3175976574420929,0.18224751949310303,-0.10220198333263397,-0.0911349281668663,False,False
4b87b3832b98a603,False,2,24836,24836,results/sample_images/images/002_24836.jpg,"[""A group of medical students dressed in blue scrubs, visitor sitting on the wall enjoy some fresh air."", ""Eight people in blue shits and one woman on her cellphone that is wearing a black shirt and a skirt."", ""Several people in blue scrubs and one in a skirt and black blouse."", ""A woman talks on the phone as a group of men talk before class."", ""An Asian woman is talking on the phone outside of a hospital.""]",caption_for_retrieval,Caption for retrieval,"Write a caption useful for retrieving this image from a large image database. Include the main visible subject, distinctive objects, action, setting, and any clearly visible colors or spatial relations.","A group of students in blue uniforms sits on a concrete ledge outside a school building, while a girl in a black top and shorts sits alone nearby, talking on her phone; the scene is set against a backdrop of brick and stone walls with windows, under bright daylight.",0.31447634100914,0.19442062079906464,49,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.3175976574420929,0.18224751949310303,-0.003121316432952881,0.012173101305961609,False,True
abc97a016bd8dc64,False,3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",baseline,Baseline,Describe the image in one concise sentence.,"A golfer in a navy shirt and beige pants is captured mid-swing on a lush green golf course, with spectators and trees in the background.",0.30071717500686646,0.13899536430835724,25,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.30071717500686646,0.13899536430835724,0.0,0.0,False,False
d53bd8312372f86f,False,3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",msf_concrete_context,MSF concrete context,"Start with the main visible subject. In the same sentence, describe the subject's visible action, one or two concrete attributes, and the surrounding scene context that helps identify the image.","A golfer in a navy blue shirt and beige pants is mid-swing, his body twisted and club raised high as he hits a golf ball on a lush green fairway, with spectators and tall trees lining the course in the background.",0.30007362365722656,0.1343085616827011,41,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.30071717500686646,0.13899536430835724,-0.0006435513496398926,-0.004686802625656128,False,False
a49eaa336b18408d,False,3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",msf_object_relation,MSF object relation,"Describe the image in one sentence by starting with the main subject, then clearly mentioning the visible object they interact with and the scene where the interaction happens.","A golfer in a navy shirt and beige pants is mid-swing, striking a golf ball with a club on a lush green fairway surrounded by trees and spectators.",0.287495881319046,0.13066346943378448,28,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.30071717500686646,0.13899536430835724,-0.013221293687820435,-0.008331894874572754,False,False
966637f90271f031,False,3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",msf_no_minor_details,MSF no minor details,"Describe the main subject first, then the visible action and setting. Include only details that make the image more identifiable, and avoid minor appearance details.","The main subject is a male golfer in mid-swing, captured from behind as he executes a powerful drive. He is wearing a dark blue long-sleeved shirt, light-colored trousers, and a white cap with a logo. His posture and the position of the club indicate a full backswing, with the club",0.3067281246185303,0.14594589173793793,50,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.30071717500686646,0.13899536430835724,0.006010949611663818,0.0069505274295806885,True,True
176adfd7852d67fd,False,3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",supported_scene_grouping,Supported scene grouping,"Use concrete visible evidence to describe the image, but also use a clear scene-level phrase when the objects, clothing, setting, or activity visibly support it. Avoid unsupported identities or intentions.","A golfer is captured mid-swing on a lush, green golf course, with trees and spectators visible in the background. The golfer, wearing a navy blue long-sleeved shirt, light-colored khaki pants, and a white cap with a logo, is in the follow-through phase of a swing, holding",0.31939899921417236,0.15467137098312378,46,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.30071717500686646,0.13899536430835724,0.018681824207305908,0.01567600667476654,True,True
217d36e21326274e,False,3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",careful_semantic_caption,Careful semantic caption,"Write one specific caption using visible subjects, objects, actions, and setting. Use semantic terms such as event, costume, market, meal, sport, or display only when they are clearly supported by the image.","A golfer in a navy blue top and khaki pants executes a powerful swing on a lush, tree-lined golf course, with spectators watching from the sidelines.",0.3073264956474304,0.1415536105632782,26,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.30071717500686646,0.13899536430835724,0.006609320640563965,0.0025582462549209595,True,True
bad7a28dec0b6264,False,3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",grounded_but_not_literal,Grounded but not literal,"Describe what is visibly present, but do not reduce the image to a literal object list. Group visible evidence into a natural scene description while avoiding guesses about hidden intent.","A golfer is captured mid-swing on a lush, expansive golf course, their body twisted in the follow-through motion, arms extended as the club arcs overhead. They wear a navy blue long-sleeved shirt, light beige trousers, and a white cap with a dark brim. The fairway stretches out beneath",0.29451531171798706,0.15938372910022736,48,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.30071717500686646,0.13899536430835724,-0.0062018632888793945,0.020388364791870117,False,True
f2d5f12a274258a3,False,3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",semantic_with_uncertainty_control,Semantic with uncertainty control,"Write a caption that combines visible details with supported scene understanding. Do not confidently name ambiguous object states, identities, or emotions unless they are visually clear.","A golfer in a navy blue shirt and khaki pants is captured mid-swing on a lush, tree-lined golf course, with spectators visible in the background on a bright, clear day.",0.31806614995002747,0.12560392916202545,30,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.30071717500686646,0.13899536430835724,0.01734897494316101,-0.013391435146331787,True,False
fb069d5b35398b60,False,3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",visual_keyword_sentence,Visual keyword sentence,"Write one fluent caption containing the most important visible nouns, actions, colors, and scene words. Avoid vague mood descriptions and avoid unnecessary minor details.","A golfer in a navy blue shirt and beige pants swings a golf club on a lush green fairway, with spectators and tall trees in the background.",0.28429463505744934,0.13124117255210876,27,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.30071717500686646,0.13899536430835724,-0.016422539949417114,-0.007754191756248474,False,False
17c0e8fc48f7fc31,False,3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",siglip_visible_alignment,SigLIP visible alignment,"Write a visually aligned caption. Prioritize concrete visible subjects, objects, actions, colors, spatial relations, and setting over abstract descriptions.","A golfer in a navy blue shirt and beige pants is captured mid-swing on a lush green golf course. He wears a white cap and white golf shoes, and his body is twisted in the follow-through motion, with the golf club raised high above his head. The fairway stretches out in front of him,",0.2957131266593933,0.16336865723133087,54,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.30071717500686646,0.13899536430835724,-0.0050040483474731445,0.024373292922973633,False,True
f7448609366d9cf2,False,3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",image_specific_caption,Image-specific caption,"Write a caption that would distinguish this exact image from other images of the same general scene. Mention the main subject, the key visible object or action, and one scene-specific detail.","A golfer in a navy blue shirt and beige pants executes a powerful swing, mid-motion with club raised high, on a lush, tree-lined fairway at Pebble Beach Golf Links — spectators in the background watch as a lone pine tree leans dramatically over the green.",0.3167644143104553,0.1346428394317627,45,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.30071717500686646,0.13899536430835724,0.016047239303588867,-0.0043525248765945435,True,False
5c609e34817798b5,False,3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",foreground_then_background,Foreground then background,"If the image has a clear foreground subject, describe it first with what it is doing or holding. Then add the background scene only as supporting context.","The foreground subject is a golfer in mid-swing, wearing a navy blue shirt, beige pants, and a white cap with a logo, holding a golf club as he follows through. The background features a lush, tree-lined golf course with spectators seated along the fairway, adding context to the competitive setting.",0.29652413725852966,0.09966685622930527,50,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.30071717500686646,0.13899536430835724,-0.004193037748336792,-0.03932850807905197,False,False
372784d621afd94a,False,3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",dominant_subject_or_scene,Dominant subject or scene,Decide whether the image is mainly about a dominant foreground subject or a broader scene. Write one caption focused on whichever is more visually important.,"A golfer in mid-swing commands the foreground, his focused motion and crisp attire drawing the eye against the lush, expansive green fairway.",0.2741858661174774,0.12754568457603455,22,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.30071717500686646,0.13899536430835724,-0.026531308889389038,-0.011449679732322693,False,False
7f65001c332539e6,False,3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",people_scene_balance,People-scene balance,"For images with people, describe the visible people only as much as needed, then include the objects, setting, and activity that define the scene.","Visible people: A golfer in mid-swing, wearing a navy blue shirt, beige pants, and a white cap with a logo. Spectators are visible in the background, seated and standing along the fairway.

Objects: Golf club, golf shoes, cap, golf bag (partially visible in the background).",0.3215479254722595,0.08877258747816086,45,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.30071717500686646,0.13899536430835724,0.020830750465393066,-0.05022277683019638,True,False
624150bd2f83d77d,False,3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",avoid_generic_social,Avoid generic social,"Do not summarize the image only as people gathering, eating, shopping, or enjoying an event. Instead, name the visible objects, actions, and setting details that make the scene specific.","This is a dynamic, action-oriented shot of a professional golfer in mid-swing on a golf course.

Visible objects and actions:
- A male golfer, viewed from behind, is in the follow-through phase of his swing. He is wearing a navy blue long-sleeved shirt, light beige or khaki",0.315387487411499,0.127447247505188,47,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.30071717500686646,0.13899536430835724,0.014670312404632568,-0.01154811680316925,True,False
6adaa6a159c1c2e5,False,3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",specific_event_evidence,Specific event evidence,"If the image shows an event or activity, describe the visible evidence for that event: clothing, objects, tools, signs, food, equipment, body actions, or setting.","Based on the visual evidence in the image, this is clearly a professional or competitive golf tournament taking place on a well-maintained golf course.

Here is the visible evidence supporting this conclusion:

- **Clothing:** The golfer is wearing standard golf attire: a dark blue long-sleeved polo shirt, light-colored",0.28097003698349,0.12757200002670288,48,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.30071717500686646,0.13899536430835724,-0.019747138023376465,-0.011423364281654358,False,False
b380c2aedc2ad5e4,False,3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",salient_details_only,Salient details only,"Write one grounded caption using only salient visible details: the main subject, key action, important objects, and setting. Do not list small details unless they help identify the image.","A golfer in a navy shirt and beige pants is mid-swing, striking a golf ball on a lush green fairway, with spectators and tall trees in the background.",0.3055403530597687,0.13327357172966003,28,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.30071717500686646,0.13899536430835724,0.004823178052902222,-0.005721792578697205,True,False
48f1fe51a1a1f9fc,False,3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",compact_grounded_detail,Compact grounded detail,"Write a compact but specific caption. Include the main subject, visible action, setting, and two or three image-defining details.","Golfer mid-swing on a lush green fairway, wearing a navy top, beige pants, and a white cap with blue logo, surrounded by spectators and tall trees under overcast skies.",0.32930561900138855,0.13141465187072754,29,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.30071717500686646,0.13899536430835724,0.028588443994522095,-0.0075807124376297,True,False
66f95d7836e3e908,False,3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",examples_anchor_caption,Examples anchor caption,"Write one visually grounded caption. Focus on the image-defining anchor, not a generic scene label. For example, prefer 'a man in a suit holding a blue basket in a supermarket aisle' over 'a person shopping', and prefer 'a cluttered table with plates and a salad bowl' over 'people eating together'.","A golfer in a navy blue shirt and beige pants, wearing a white cap, is captured mid-swing on a lush green fairway, with spectators and tall trees in the background.",0.3186435103416443,0.13462017476558685,30,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.30071717500686646,0.13899536430835724,0.017926335334777832,-0.004375189542770386,True,False
f0e4640f55d81483,False,3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",examples_semantic_caution,Examples semantic caution,"Describe concrete visible evidence and use supported scene terms. For example, visible uniforms and equipment can support 'military-style display', but do not infer identities, emotions, or ambiguous object states. Write one specific caption.",Visible golf club and athletic attire support 'sports equipment in use'.,0.24889691174030304,0.11437278985977173,11,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.30071717500686646,0.13899536430835724,-0.051820263266563416,-0.02462257444858551,False,False
4f1b9f5f7ded2202,False,3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",caption_for_retrieval,Caption for retrieval,"Write a caption useful for retrieving this image from a large image database. Include the main visible subject, distinctive objects, action, setting, and any clearly visible colors or spatial relations.","A male golfer in a navy blue shirt and beige pants is captured mid-swing on a lush green golf course, with tall trees and spectators in the background; he wears a white cap and black golf shoes, and the club is raised above his shoulder as he executes a powerful drive under an overcast sky.",0.31290674209594727,0.15336227416992188,55,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.30071717500686646,0.13899536430835724,0.01218956708908081,0.014366909861564636,True,True
d5483bdee811b590,False,4,13781,13781,results/sample_images/images/004_13781.jpg,"[""A party with many people eating and talking around a big table."", ""A group of people sitting around a table eating a meal."", ""People eating at a long table full of food and drink."", ""People are eating together at a table."", ""The family is enjoying their dinner.""]",baseline,Baseline,Describe the image in one concise sentence.,"A group of friends is gathered around a dining table, enjoying a lively meal together with food, drinks, and animated conversation.",0.3043276369571686,0.13639670610427856,21,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.3043276369571686,0.13639670610427856,0.0,0.0,False,False
a475419b1c69e614,False,4,13781,13781,results/sample_images/images/004_13781.jpg,"[""A party with many people eating and talking around a big table."", ""A group of people sitting around a table eating a meal."", ""People eating at a long table full of food and drink."", ""People are eating together at a table."", ""The family is enjoying their dinner.""]",msf_concrete_context,MSF concrete context,"Start with the main visible subject. In the same sentence, describe the subject's visible action, one or two concrete attributes, and the surrounding scene context that helps identify the image.","A woman with dark, wavy hair and a light-colored tank top is pouring a reddish-brown liquid from a glass pitcher into a white mug, seated at a cluttered dining table surrounded by laughing friends enjoying a casual meal with plates of food, drinks, and a large green salad bowl.",0.30718913674354553,0.16732782125473022,49,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.3043276369571686,0.13639670610427856,0.002861499786376953,0.03093111515045166,True,True
97af1f65ee54c73c,False,4,13781,13781,results/sample_images/images/004_13781.jpg,"[""A party with many people eating and talking around a big table."", ""A group of people sitting around a table eating a meal."", ""People eating at a long table full of food and drink."", ""People are eating together at a table."", ""The family is enjoying their dinner.""]",msf_object_relation,MSF object relation,"Describe the image in one sentence by starting with the main subject, then clearly mentioning the visible object they interact with and the scene where the interaction happens.","A group of friends is gathered around a cluttered dining table, laughing and eating a meal together in a casual, lively indoor setting.",0.31949514150619507,0.15110987424850464,23,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.3043276369571686,0.13639670610427856,0.01516750454902649,0.014713168144226074,True,True
400dea285bc3a16c,False,4,13781,13781,results/sample_images/images/004_13781.jpg,"[""A party with many people eating and talking around a big table."", ""A group of people sitting around a table eating a meal."", ""People eating at a long table full of food and drink."", ""People are eating together at a table."", ""The family is enjoying their dinner.""]",msf_no_minor_details,MSF no minor details,"Describe the main subject first, then the visible action and setting. Include only details that make the image more identifiable, and avoid minor appearance details.","The main subject is a group of people gathered around a dining table for a meal. The visible action includes them eating, drinking, and interacting socially, with one person pouring a beverage into a glass. The setting is an indoor dining area, likely a home, with a table covered in food, drinks, and dishes,",0.3054572641849518,0.1344616711139679,54,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.3043276369571686,0.13639670610427856,0.0011296272277832031,-0.001935034990310669,True,False
b8dc6c4ff1cb50f3,False,4,13781,13781,results/sample_images/images/004_13781.jpg,"[""A party with many people eating and talking around a big table."", ""A group of people sitting around a table eating a meal."", ""People eating at a long table full of food and drink."", ""People are eating together at a table."", ""The family is enjoying their dinner.""]",supported_scene_grouping,Supported scene grouping,"Use concrete visible evidence to describe the image, but also use a clear scene-level phrase when the objects, clothing, setting, or activity visibly support it. Avoid unsupported identities or intentions.","A group of seven people is gathered around a cluttered dining table, engaged in a lively meal. The table is covered with plates, some with food remnants, including a partially eaten sausage and a small bowl of salad. A large green bowl of salad sits prominently in the center, alongside a clear plastic container with a blue",0.3223814368247986,0.17817917466163635,57,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.3043276369571686,0.13639670610427856,0.018053799867630005,0.04178246855735779,True,True
76394c8dd31f8883,False,4,13781,13781,results/sample_images/images/004_13781.jpg,"[""A party with many people eating and talking around a big table."", ""A group of people sitting around a table eating a meal."", ""People eating at a long table full of food and drink."", ""People are eating together at a table."", ""The family is enjoying their dinner.""]",careful_semantic_caption,Careful semantic caption,"Write one specific caption using visible subjects, objects, actions, and setting. Use semantic terms such as event, costume, market, meal, sport, or display only when they are clearly supported by the image.","A group of friends gathers around a dining table for a lively meal, sharing food, drinks, and laughter in a casual, social setting.",0.31177911162376404,0.13082283735275269,23,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,0.3043276369571686,0.13639670610427856,0.007451474666595459,-0.005573868751525879,True,False
