split_id,order,dataset,source_split,dataset_index,image_id,image_relpath,reference_captions
flickr30k_retrieval_1000_seed2_head,234,flickr30k,test,10105,flickr30k_test_010105,images/flickr30k/flickr30k_test_010105.jpg,"[""This man is wearing a Barack Obama T-shirt and carrying a drink."", ""This is a man holding a cup and wearing an Obama t-shirt."", ""A man wearing an Obama t-shirt and holding a coffee cup."", ""A man wearing a Barack Obama shirt smiles for the camera"", ""A young man touts an Obama t-shirt.""]"
flickr30k_retrieval_1000_seed2_head,235,flickr30k,test,14701,flickr30k_test_014701,images/flickr30k/flickr30k_test_014701.jpg,"[""Small child in a orange top sitting in a purple and white chair on a graveled yard."", ""A blond child about three years old is sitting in a small chair and laughing."", ""A little boy wearing an orange shirt is sitting on a purple chair."", ""A very happy child sits on a chair on top of some stones outside."", ""A smiling child in a chair outside""]"
flickr30k_retrieval_1000_seed2_head,236,flickr30k,test,18071,flickr30k_test_018071,images/flickr30k/flickr30k_test_018071.jpg,"[""Two workmen are standing on a roof while they repair a chimney."", ""Two men located on a roof prepare to look into a chimney."", ""Two men are laying bricks for a home's chimney."", ""Two men laying red bricks to form a chimney."", ""Two men building a new chimney.""]"
flickr30k_retrieval_1000_seed2_head,237,flickr30k,test,25099,flickr30k_test_025099,images/flickr30k/flickr30k_test_025099.jpg,"[""A blue construction vehicle is parked on a mound of dirt with a picture of a man in the background that is painted on a building."", ""A picture of an artwork that depicts a man being flown by birds that is in font of a construction area."", ""Blue tractor digging in front of a building with a mural of a man laying down with no clothes on."", ""Construction equipment in front of a building with a mural of a man being lifted by black birds."", ""Tractors are digging in a small area in front of a piece of art.""]"
flickr30k_retrieval_1000_seed2_head,238,flickr30k,test,19829,flickr30k_test_019829,images/flickr30k/flickr30k_test_019829.jpg,"[""An older man walks with a camera around his neck is looking at a statue."", ""A gray-haired old man wears a camera while looking at a copper statue."", ""An old man with a camera staring at art in a park."", ""An elderly gentlemen looking at naked male statue."", ""A man with a camera staring at a statue.""]"
flickr30k_retrieval_1000_seed2_head,239,flickr30k,test,24246,flickr30k_test_024246,images/flickr30k/flickr30k_test_024246.jpg,"[""Two people are swimming in a large pool surrounding by beach chairs."", ""Two people swim alone in a pool surrounded by empty lounge chairs."", ""Two people swimming in a pool, surrounded by beach chairs."", ""A big pool with 2 people viewed from above."", ""Two people swim in a big pool all alone.""]"
flickr30k_retrieval_1000_seed2_head,240,flickr30k,test,1499,flickr30k_test_001499,images/flickr30k/flickr30k_test_001499.jpg,"[""A small child in a red jacket is sitting on a man's shoulders and holding his head."", ""A white man with carrying hair and a beard with a child on his shoulders."", ""A child wearing a red jacket is sitting on the man's shoulders."", ""A man carrying a girl on his shoulders."", ""A child rides on a man's shoulders.""]"
flickr30k_retrieval_1000_seed2_head,241,flickr30k,test,29557,flickr30k_test_029557,images/flickr30k/flickr30k_test_029557.jpg,"[""A schoolgirl wearing a white dress, blue-striped knee socks, a blue tie, and braids, smiles in front of a line of her classmates."", ""The little girl with the white dress is smiling in the direction of the camera."", ""A little girl in a white dress stands in front of a line of children."", ""A young schoolgirl is smiling at the camera."", ""Young school children are standing outdoors.""]"
flickr30k_retrieval_1000_seed2_head,242,flickr30k,test,8648,flickr30k_test_008648,images/flickr30k/flickr30k_test_008648.jpg,"[""A male wearing a yellow shirt is holding a guitar that has a numerous amounts of stickers that possess religious symbolism."", ""A person in a gold shirt with a green collar is holding a very colorful six string guitar with their left hand."", ""A person in a gold shirt is holding a guitar, by the neck, that has many religious stickers on it."", ""Person holding a guitar with religious images and reflective stickers on the front."", ""The guitar is covered in stickers depicting religious icons.""]"
flickr30k_retrieval_1000_seed2_head,243,flickr30k,test,24761,flickr30k_test_024761,images/flickr30k/flickr30k_test_024761.jpg,"[""Two young men, one wearing a black shirt and the other wearing a white shirt, are looking at papers on a table."", ""A table at Penn State sponsored by a Greek organization promotes the sale of basketball tickets."", ""Two young men are signing up for sign up for a basketball related event."", ""Two young men talking in front of a Penn State Basketball table."", ""Two boys stand at a blue table fill out a form.""]"
flickr30k_retrieval_1000_seed2_head,244,flickr30k,test,13167,flickr30k_test_013167,images/flickr30k/flickr30k_test_013167.jpg,"[""Snowboarders are jumping their boards off a mound of snow."", ""Two people ride their snowboards high above a snowy ramp."", ""Snowboarders do tricks on mountain."", ""Three people make snowboard jumps."", ""Two snowboarders jump.""]"
flickr30k_retrieval_1000_seed2_head,245,flickr30k,test,28260,flickr30k_test_028260,images/flickr30k/flickr30k_test_028260.jpg,"[""A woman wearing a dark blue outfit covered in paint stands in front of a window, on which there is a partially-painted cartoon woman saying something in French."", ""A window artist stops for a quick break as she decides on her next set of strokes."", ""A woman in paint-splattered blue coveralls adds artwork to a window of a business."", ""A young woman is painting an announcement and drawing on a front window."", ""A woman in denim is doing street art with paint.""]"
flickr30k_retrieval_1000_seed2_head,246,flickr30k,test,20368,flickr30k_test_020368,images/flickr30k/flickr30k_test_020368.jpg,"[""Lots of people, many of them in orange, are walking between buildings forming a large crowd."", ""A sea of people crammed between buildings gather in the street."", ""A large group of people gather outside a very busy street."", ""Many people in orange in a crowded street scene."", ""A crowd of people gathered around in a city.""]"
flickr30k_retrieval_1000_seed2_head,247,flickr30k,test,23112,flickr30k_test_023112,images/flickr30k/flickr30k_test_023112.jpg,"[""An Asian man and woman wearing badges or IDs are sitting at a blue table in a brightly-lit food court."", ""A man and a laughing woman sit at a blue table with a Styrofoam box on it."", ""A man and woman with glasses are sitting at a blue table."", ""Two Asian people sit at a blue table in a food court."", ""Two Asian people sitting down.""]"
flickr30k_retrieval_1000_seed2_head,248,flickr30k,test,5028,flickr30k_test_005028,images/flickr30k/flickr30k_test_005028.jpg,"[""A man in orange shorts sits on some steps in front of a big blue door."", ""A man is sitting on steps with his legs crossed with a green scarf."", ""A black man is pulling a blue shirt while distracted."", ""A man sitting on steps with headphones and sandals"", ""Man taking off his shoes on a set of stairs.""]"
flickr30k_retrieval_1000_seed2_head,249,flickr30k,test,15492,flickr30k_test_015492,images/flickr30k/flickr30k_test_015492.jpg,"[""A group of officers in navy blue uniforms play brass instruments for a group of children."", ""Family and friends watching a military band play a song in a building"", ""A group of military personnel are playing in a brass quintet."", ""They are practicing for the band for the parade."", ""A brass quintet is playing music.""]"
flickr30k_retrieval_1000_seed2_head,250,flickr30k,test,7390,flickr30k_test_007390,images/flickr30k/flickr30k_test_007390.jpg,"[""String orchestra and conductor in spotlight surrounded by darkness."", ""An orchestra playing on a dimly lit stage being led by a conductor."", ""A professional orchestra is playing in a dimly lit room."", ""A group of orchestra musicians playing in a dim room."", ""An orchestra surrounding the maestro.""]"
flickr30k_retrieval_1000_seed2_head,251,flickr30k,test,3062,flickr30k_test_003062,images/flickr30k/flickr30k_test_003062.jpg,"[""Three men that look like twins all dressed alike, with gray shirts and brownish grayish hair sit behind a office desk, two are on computers, and one is just sitting."", ""There are three men, who appear to be identical, sitting at a desk with the one on the end drinking from a coffee cup."", ""A graying man in a long-sleeve button-down shirt appears three times, depicting office activity."", ""Three men in tan dress shirts are sitting at a desk with computers."", ""Three men sitting in front of computers.""]"
flickr30k_retrieval_1000_seed2_head,252,flickr30k,test,21654,flickr30k_test_021654,images/flickr30k/flickr30k_test_021654.jpg,"[""A blond woman with a pink shirt and black leather pants holds a camera on a running track."", ""A girl with black pants on is lowering a camera onto the running track."", ""A camerawoman in black pants is bent over carrying a camera."", ""A girl is bent down with a video camera in hand."", ""A blond holding camera equipment near a track.""]"
flickr30k_retrieval_1000_seed2_head,253,flickr30k,test,22524,flickr30k_test_022524,images/flickr30k/flickr30k_test_022524.jpg,"[""Three people sitting on a bus each doing something different."", ""Three people sitting on a bus next to each other."", ""A group of people are on public transport."", ""Three people are sitting on a bus."", ""People sitting on a bus at night.""]"
flickr30k_retrieval_1000_seed2_head,254,flickr30k,test,10364,flickr30k_test_010364,images/flickr30k/flickr30k_test_010364.jpg,"[""A woman dressed in a white dress and holding a bouquet of pink roses, placing a rose stem on the lapel of a man dressed in a dark blue dinner jacket and white tie."", ""A man in a black tuxedo and a woman in a wedding dress pose with a bouquet of orange and red roses."", ""The woman is placing an orange rose as a boutonniere on the man's suit jacket collar."", ""A woman and a man dresses up and smiling with a bouquet of flowers between them."", ""Woman putting orange rose in man's jacket.""]"
flickr30k_retrieval_1000_seed2_head,255,flickr30k,test,27472,flickr30k_test_027472,images/flickr30k/flickr30k_test_027472.jpg,"[""A photographer carefully sets up his camera on a tripod and prepares to take the shot amidst the scenic background."", ""A man in a blue shirt with gray hair is looking through a camera with mountains in the background."", ""An elderly man looks through a camera on a tripod during a trip to the mountains."", ""Tourists observe a geographic landmark through viewfinders."", ""Man using camera outside.""]"
flickr30k_retrieval_1000_seed2_head,256,flickr30k,test,3343,flickr30k_test_003343,images/flickr30k/flickr30k_test_003343.jpg,"[""A little girl is playing with a colorful toy in the ground."", ""A young girl playing with two plastic and foam toy rockets."", ""A small child jumps on a colorful toy in the street."", ""A young girl plays on a colorful toy outside."", ""A little boy jumps on a toy air gun.""]"
flickr30k_retrieval_1000_seed2_head,257,flickr30k,test,793,flickr30k_test_000793,images/flickr30k/flickr30k_test_000793.jpg,"[""Woman adjusting her boot near a large crowd of people at an outdoor event."", ""Women bending over to adjust her boots with a large crowd in front of her."", ""A woman pulling up her socks underneath her gum boots."", ""A woman realigns her sock in a messy park."", ""People in the ground maybe working""]"
flickr30k_retrieval_1000_seed2_head,258,flickr30k,test,14674,flickr30k_test_014674,images/flickr30k/flickr30k_test_014674.jpg,"[""The large white bird swoops down hovering above the water."", ""A white swan is skimming across the surface of the water."", ""A swan taking off from the water."", ""A swan landing in a lake."", ""A swan is above water.""]"
flickr30k_retrieval_1000_seed2_head,259,flickr30k,test,25834,flickr30k_test_025834,images/flickr30k/flickr30k_test_025834.jpg,"[""Several parasailor's enjoying a windy day out on the water."", ""A group of kite surfers are busy surfing some waves."", ""Many people are flying colorful kites on the beach."", ""At least seven people surfing with kites in a lake."", ""People are parasailing on a clear day.""]"
flickr30k_retrieval_1000_seed2_head,260,flickr30k,test,28664,flickr30k_test_028664,images/flickr30k/flickr30k_test_028664.jpg,"[""A young man dressed in a black t-shirt, blue jeans and a blue baseball cap performs a skateboarding trick on a granite bench in front of a pharmacy building."", ""A man in jeans, a gray shirt, and a baseball cap is skateboarding over a park bench."", ""A man skateboarding on a bench next to a bend tree in front of a white building."", ""A young man in blue jeans performs a skateboard stunt."", ""A boy skateboarding in front of a pharmacy.""]"
flickr30k_retrieval_1000_seed2_head,261,flickr30k,test,4179,flickr30k_test_004179,images/flickr30k/flickr30k_test_004179.jpg,"[""A woman in a tomato-colored jogging suit carries both a red purse and a navy blue messenger bag."", ""Woman in orange jumpsuit walks past old woman selling flowers."", ""The lady in pink is walking past someone holding flowers."", ""A female in an orange sweatsuit walks down the street."", ""A female is a bright outfit is walking down the road.""]"
flickr30k_retrieval_1000_seed2_head,262,flickr30k,test,16983,flickr30k_test_016983,images/flickr30k/flickr30k_test_016983.jpg,"[""A brown and white dog is standing on its hind legs reaching for a ball."", ""The brown and white dog is jumping up in an attempt to catch a ball."", ""A dog stands on one leg and tries to get a soccer ball."", ""A dog jumps to meet a soccer ball flying towards it."", ""Black and white dog jumps for ball.""]"
flickr30k_retrieval_1000_seed2_head,263,flickr30k,test,19167,flickr30k_test_019167,images/flickr30k/flickr30k_test_019167.jpg,"[""A group of boys in are being coached in soccer; the boy in the blue t-shirt prepares to kick a ball into the goal."", ""A man is blocking a soccer ball from being kicked into a goal by several kids and a man."", ""Two older men playing soccer with four children that are trying to score a goal."", ""Two men and four boys play outdoors in close range of a soccer goal net."", ""Four boys and two men play soccer together.""]"
flickr30k_retrieval_1000_seed2_head,264,flickr30k,test,25593,flickr30k_test_025593,images/flickr30k/flickr30k_test_025593.jpg,"[""One person, smiling broadly, holds another person wearing a blue shirt; both are soaking wet, and it is nighttime."", ""A smiling guy wearing glasses holds up another guy wearing a blue shirt and black pants outside."", ""A soaking wet man carrying his also wet friend in his arms, is laughing."", ""One wet man wearing glasses and laughing is carrying another wet man."", ""One male is holding up another male who is wet.""]"
flickr30k_retrieval_1000_seed2_head,265,flickr30k,test,12876,flickr30k_test_012876,images/flickr30k/flickr30k_test_012876.jpg,"[""Many people with numbered stickers on their shirts are walking and running in a 5k event."", ""A group of people starting out, from the start gate, on a 5K event."", ""Numbered participants at the staring line of a 5K race event."", ""Contestants in a 5k race begin the competition."", ""People walking in a 5k race.""]"
flickr30k_retrieval_1000_seed2_head,266,flickr30k,test,15955,flickr30k_test_015955,images/flickr30k/flickr30k_test_015955.jpg,"[""Two young women are talking with a young man in a wheelchair, while two other young men look on."", ""Three women are standing in a field with two men in wheelchairs and hats."", ""Two women are standing around a handicapped man in a white shirt."", ""A man using a wheelchair is talking in a field to a couple women."", ""Three people standing and two sitting in a wheelchair.""]"
flickr30k_retrieval_1000_seed2_head,267,flickr30k,test,16869,flickr30k_test_016869,images/flickr30k/flickr30k_test_016869.jpg,"[""A man in a blue uniform works beside a train on train tracks."", ""A man working on a train on railroad tracks."", ""A man in all blue working on a train."", ""A man is working in the train."", ""Man in blue suit fixing train.""]"
flickr30k_retrieval_1000_seed2_head,268,flickr30k,test,10746,flickr30k_test_010746,images/flickr30k/flickr30k_test_010746.jpg,"[""A child retrieves something from his desk in his empty classroom."", ""This Child is in a ClassRoom, finished for the day, maybe"", ""A small boy is standing next to a table in a classroom."", ""A boy standing next to a desk in classroom."", ""A boy stands alone in a classroom.""]"
flickr30k_retrieval_1000_seed2_head,269,flickr30k,test,4713,flickr30k_test_004713,images/flickr30k/flickr30k_test_004713.jpg,"[""A small black dog chasing a small fluffy brown dog just above water."", ""Two dogs moving through water close to the shore."", ""A gray dog chasing a brown dog in shallow water."", ""Two dogs playing on the shore."", ""Two dogs playing in a lake.""]"
flickr30k_retrieval_1000_seed2_head,270,flickr30k,test,28653,flickr30k_test_028653,images/flickr30k/flickr30k_test_028653.jpg,"[""Five black children are posing for this picture on a dirt surface with a yellow bulldozer in the background."", ""A group of young boys look at the camera while a bulldozer moves earth in the background."", ""Several black children are gathered posing for the picture in a field."", ""A group of children stand in front of a field of bare earth."", ""A group of boys look at the camera for a picture.""]"
flickr30k_retrieval_1000_seed2_head,271,flickr30k,test,11175,flickr30k_test_011175,images/flickr30k/flickr30k_test_011175.jpg,"[""A man wearing fatigues is kneeling down tucking the sheet under the mattress of a bed."", ""A man tucks in a quilt into the edges of a mattress."", ""A man in a green shirt and fatigues is fixing his bed"", ""A man tucks in a sheet on the bed."", ""Solider making up his bed.""]"
flickr30k_retrieval_1000_seed2_head,272,flickr30k,test,8490,flickr30k_test_008490,images/flickr30k/flickr30k_test_008490.jpg,"[""Three men in restaurant employee attire sitting on a cement bench."", ""Three men dressed like chefs sit on a stone bench."", ""Three chefs' taking a break."", ""Three chefs sitting outside"", ""Chefs sit against a wall.""]"
flickr30k_retrieval_1000_seed2_head,273,flickr30k,test,8579,flickr30k_test_008579,images/flickr30k/flickr30k_test_008579.jpg,"[""A girl wearing a dress holds on to both rails of the climbing frame."", ""A young girl hanging from a jungle gym."", ""A blond girl climbing on a play set."", ""Girl in dress hanging on orange rails"", ""A girl playing on a playground""]"
flickr30k_retrieval_1000_seed2_head,274,flickr30k,test,19859,flickr30k_test_019859,images/flickr30k/flickr30k_test_019859.jpg,"[""A figure wearing a hat ascends stairs toward a floor where a bent sign is attached to a striped pole."", ""Two people come up a set of stairs from a well-lit area."", ""Two people walk up stairs into a building"", ""Two people walking up a staircase."", ""Two men climb a set of stairs.""]"
flickr30k_retrieval_1000_seed2_head,275,flickr30k,test,13754,flickr30k_test_013754,images/flickr30k/flickr30k_test_013754.jpg,"[""A woman read the paper and drinks from a coffee cup in front of an art gallery poster."", ""An older woman is drinking tea and reading a newspaper."", ""A woman drinking from a mug and reading the paper."", ""An elderly woman is reading a paper in an office."", ""A woman reads a tabloid while drinking coffee.""]"
flickr30k_retrieval_1000_seed2_head,276,flickr30k,test,21407,flickr30k_test_021407,images/flickr30k/flickr30k_test_021407.jpg,"[""Overweight blond child feeds a cup of nectar to a rainbow lorikeet."", ""Young blond girl looks unsure as she feeds colorful birds outside."", ""The girl is feeding the bird with surprise."", ""A girl in a blue shirt feeds an exotic bird"", ""A blond child feeding a parrot.""]"
flickr30k_retrieval_1000_seed2_head,277,flickr30k,test,590,flickr30k_test_000590,images/flickr30k/flickr30k_test_000590.jpg,"[""A woman in a purple jacket is eating a snack at a table behind the tree."", ""A person wearing a purple jacket stands behind a tall tree."", ""A woman sits at a picnic table eating with luggage."", ""A person sits at a table behind a tree."", ""People eat under green trees.""]"
flickr30k_retrieval_1000_seed2_head,278,flickr30k,test,22920,flickr30k_test_022920,images/flickr30k/flickr30k_test_022920.jpg,"[""Two large rows of people of various races and ethnicities sit with bowls in front of them on a large tarp."", ""A balding man in a blue shirt wears glasses at a table with plates and jars on it."", ""People crowded around a table with plates in front of them."", ""Many men sit and share a meal together."", ""A group of people are eating together.""]"
flickr30k_retrieval_1000_seed2_head,279,flickr30k,test,18282,flickr30k_test_018282,images/flickr30k/flickr30k_test_018282.jpg,"[""A woman with long hair is being photographed while a man plays pool in the background."", ""A female in a violet shirt and black pants is the focus of multiple cameras."", ""A woman is posing at a photo shoot."", ""A woman is having her photo taken"", ""Woman being recorded.""]"
flickr30k_retrieval_1000_seed2_head,280,flickr30k,test,4606,flickr30k_test_004606,images/flickr30k/flickr30k_test_004606.jpg,"[""A white man with camouflage pants and a black and white print shirt covered in white foam or cream."", ""A man in a black shirt and army pants with white cream all over his head."", ""A man in a black shirt covered in foam points a toy gun at the camera."", ""A man wearing camouflage shorts is covered in shaving cream."", ""A man in black shirt and camouflage pants covered in cream.""]"
flickr30k_retrieval_1000_seed2_head,281,flickr30k,test,21972,flickr30k_test_021972,images/flickr30k/flickr30k_test_021972.jpg,"[""City workers loading a stencil back into their truck after painting the ground."", ""Construction workers with a big stencil about to stencil on the road."", ""City crew workers are painting signs on the road."", ""Workers pull a template off a truck."", ""City workers doing repairs.""]"
flickr30k_retrieval_1000_seed2_head,282,flickr30k,test,1860,flickr30k_test_001860,images/flickr30k/flickr30k_test_001860.jpg,"[""Male musician playing an accordion wearing a leather jacket and hat on a boardwalk or pier."", ""Gentleman playing an accordion on a boardwalk adjacent to boating docs."", ""A man wearing black playing a red accordion while sitting."", ""A man sits on a bridge by a river, playing the accordion."", ""A man is playing an accordion near the water.""]"
flickr30k_retrieval_1000_seed2_head,283,flickr30k,test,8289,flickr30k_test_008289,images/flickr30k/flickr30k_test_008289.jpg,"[""Three people are gathered around a pit which has skinned animals on sticks that they are cooking."", ""A woman in a gray sweater stands behind a row of roasted pigs on sticks."", ""Three women sit around a raised fire pit cooking skewered young pigs."", ""Two men and a woman up against a brick wall selling pig figurines."", ""Asian market with pigs roasting over a pit.""]"
flickr30k_retrieval_1000_seed2_head,284,flickr30k,test,1099,flickr30k_test_001099,images/flickr30k/flickr30k_test_001099.jpg,"[""An older man wearing glasses, a baseball cap, a white shirt and a red vest plays a tuba outside a building."", ""A man wearing a white cap, sunglasses, and red vest is playing a gold sousaphone."", ""A man in white and red with sunglasses carrying and blowing a very large horn."", ""A man wearing a magenta vest is playing a large sousaphone."", ""A senior citizen playing the tuba""]"
flickr30k_retrieval_1000_seed2_head,285,flickr30k,test,4315,flickr30k_test_004315,images/flickr30k/flickr30k_test_004315.jpg,"[""A man is repairing vessel, two other people are sitting and watching him."", ""A man handling a gold vase type object with 2 others looking on."", ""A man is sitting in on the side of the street with brass pots."", ""A man working on a brass pot on the ground."", ""Men sit outside in front a craft kiosk.""]"
flickr30k_retrieval_1000_seed2_head,286,flickr30k,test,5593,flickr30k_test_005593,images/flickr30k/flickr30k_test_005593.jpg,"[""The small child is sitting in a red and yellow toy car."", ""There is a child in a red and yellow toy car."", ""A child sits in a plastic toy car."", ""Small girl riding in play car."", ""A little kid in a toy car.""]"
flickr30k_retrieval_1000_seed2_head,287,flickr30k,test,3141,flickr30k_test_003141,images/flickr30k/flickr30k_test_003141.jpg,"[""A woman wearing black clothes, a purple scarf, and a pink hat is riding a bike."", ""The woman is wearing a pink hat and is riding a bike in the park."", ""A woman in a pink hat and a navy blue coat riding a bicycle."", ""A woman with glasses and a pink hat rides her bike."", ""A woman wearing a pink cap riding a bicycle""]"
flickr30k_retrieval_1000_seed2_head,288,flickr30k,test,14856,flickr30k_test_014856,images/flickr30k/flickr30k_test_014856.jpg,"[""Most people are sitting at tables reading but one man looks like he's sleeping."", ""A man falls asleep with his head on a table while listening to headphones."", ""A man asleep at a desk in a library reading room."", ""A student is asleep at a populated library."", ""A man sleeps on a desk.""]"
flickr30k_retrieval_1000_seed2_head,289,flickr30k,test,20810,flickr30k_test_020810,images/flickr30k/flickr30k_test_020810.jpg,"[""Two barefoot men are playing on a green lawn outside a building with other people in the background."", ""Many young adults, doing various activities in an open green space."", ""Two men play catch with a football in a grassy field on a sunny day."", ""Two guys playing football on a campus green."", ""A beautiful ground and people are playing.""]"
flickr30k_retrieval_1000_seed2_head,290,flickr30k,test,7590,flickr30k_test_007590,images/flickr30k/flickr30k_test_007590.jpg,"[""A crates of fish in the middle of a group of people."", ""A group of people with several boxes of fish."", ""Several people gathered around a fish market."", ""A lot of people around a few crates of fish."", ""A group of people near a fishing port.""]"
flickr30k_retrieval_1000_seed2_head,291,flickr30k,test,16654,flickr30k_test_016654,images/flickr30k/flickr30k_test_016654.jpg,"[""A lean light brown dog has his head down on the ground playing with a stick."", ""A brown dog wearing a key is playing in the dirt."", ""A tan dog rests his head in the sand."", ""A brown dog plays with a stick."", ""Two dogs and a person.""]"
flickr30k_retrieval_1000_seed2_head,292,flickr30k,test,30028,flickr30k_test_030028,images/flickr30k/flickr30k_test_030028.jpg,"[""A person is paddling on a board toward the bank of a body of water with sunshine reflecting on the ripples of water."", ""A person on a surfboard with a paddle in a lake while two other people follow close behind in a boat."", ""Canoers and stand-up paddleboarders enjoy a beautiful day at the lake."", ""Some people paddling near the shore of a river."", ""Guy in the water paddling""]"
flickr30k_retrieval_1000_seed2_head,293,flickr30k,test,23202,flickr30k_test_023202,images/flickr30k/flickr30k_test_023202.jpg,"[""An elderly man is struggling to stand up from the low post he is sitting on."", ""A group of elderly people visiting a market stand near a rooster."", ""An Eastern vendor sits by his stall with a rooster nearby."", ""A rooster on a perch in front of an old man."", ""People at an outside marketplace.""]"
flickr30k_retrieval_1000_seed2_head,294,flickr30k,test,30609,flickr30k_test_030609,images/flickr30k/flickr30k_test_030609.jpg,"[""Man in a hood fingers are covered in clay as he works on piece of pottery."", ""A man gets dirty while sculpting a pot out of clay."", ""A man wearing a hat and jacket is making a pot."", ""A Man wearing a winter hat creates pottery."", ""An artist is doing clay work.""]"
flickr30k_retrieval_1000_seed2_head,295,flickr30k,test,1028,flickr30k_test_001028,images/flickr30k/flickr30k_test_001028.jpg,"[""A young man in a red t-shirt is cooking with a skillet."", ""Man in a red shirt trying to flip food in a frying pan."", ""A young man in a red shirt cooking in a frying pan."", ""Man in a red shirt holding frying pan."", ""A man cooking foods for breakfast""]"
flickr30k_retrieval_1000_seed2_head,296,flickr30k,test,8085,flickr30k_test_008085,images/flickr30k/flickr30k_test_008085.jpg,"[""An African American family, with a pink flotation device is in clear ocean water."", ""A child in a pink flotation device is in the water and surrounded by adults."", ""Four people in bright blue water with a child in a pink inter tube."", ""A group of people are swimming in clear, blue water."", ""4 people swimming in a beautiful lake.""]"
flickr30k_retrieval_1000_seed2_head,297,flickr30k,test,7617,flickr30k_test_007617,images/flickr30k/flickr30k_test_007617.jpg,"[""A few people sitting on pews listening to a choir performing at the front of a church next to a large crucifix and in front of a large religious tapestry."", ""This church choir sings to the masses as they sing joyous songs from the book at a church."", ""A small group of church-goers watch a choir practice."", ""A congregation gathers in pews of a Christian church."", ""People listening to a choir in a Catholic church.""]"
flickr30k_retrieval_1000_seed2_head,298,flickr30k,test,23392,flickr30k_test_023392,images/flickr30k/flickr30k_test_023392.jpg,"[""A blond girl with a leather jacket on smiles at her friend while they stand in the rain at a concert."", ""A blond girl having a conversation with her brunette friend at an outdoor concert venue in the rain."", ""At an outdoor concert, blond and a brunette are caught in the rain."", ""A blond woman speaking to a brunette woman with her arms crossed."", ""Girls laughing and wearing coat""]"
flickr30k_retrieval_1000_seed2_head,299,flickr30k,test,14571,flickr30k_test_014571,images/flickr30k/flickr30k_test_014571.jpg,"[""A man, low to the ground, rolls down a ramp on a skateboard."", ""A skateboarder high in the air above an indoor ramp."", ""A skateboarder in midair above an indoor ramp."", ""A man in a white shirt is airborne."", ""A man skateboards in a warehouse.""]"
flickr30k_retrieval_1000_seed2_head,300,flickr30k,test,2410,flickr30k_test_002410,images/flickr30k/flickr30k_test_002410.jpg,"[""A blond woman pours a glass of wine in a dim restaurant."", ""A woman in a restaurant pouring wine into a clear glass."", ""A blond-haired woman is pouring drinks at a bar."", ""A woman with a tag is pouring red wine in a glass"", ""A lady in the kitchen is pouring wine.""]"
flickr30k_retrieval_1000_seed2_head,301,flickr30k,test,8217,flickr30k_test_008217,images/flickr30k/flickr30k_test_008217.jpg,"[""A man in white standing at a microphone in front of a lip up red backdrop."", ""A man in a white outfit sings into a microphone."", ""A man singing in a very colorful environment."", ""A man in a white jacket is singing on stage."", ""A man singing in front of a big heart.""]"
flickr30k_retrieval_1000_seed2_head,302,flickr30k,test,2635,flickr30k_test_002635,images/flickr30k/flickr30k_test_002635.jpg,"[""A woman handing a white cup to a man with a newspaper box and a shopping cart between them."", ""A woman wearing ear pieces is serving a beverage to a woman carrying two bags."", ""A woman listening to earbuds while interacting with a man."", ""A black man is buying a drink from a street vendor."", ""A woman giving a cup to an African American man.""]"
flickr30k_retrieval_1000_seed2_head,303,flickr30k,test,19373,flickr30k_test_019373,images/flickr30k/flickr30k_test_019373.jpg,"[""A woman holds sticks attached to large striped banners, causing one to launch its banner in a wide loop through the air."", ""A person in a red jacket with black pants holding rainbow ribbons."", ""A woman in the red jacket is holding two multicolored ribbons."", ""A person wearing a red jacket holding rainbow streamers."", ""A woman twirling multicolored ribbons""]"
flickr30k_retrieval_1000_seed2_head,304,flickr30k,test,7477,flickr30k_test_007477,images/flickr30k/flickr30k_test_007477.jpg,"[""A man dressed in a black shirt and jean pants is cutting wood on a table to use for his half finished wooden fence around his yard."", ""A man cuts wood to add to the fence he is in the middle of building."", ""A man working in a yard using power tools."", ""Man building a wood picket fence."", ""A person is building a fence.""]"
flickr30k_retrieval_1000_seed2_head,305,flickr30k,test,20452,flickr30k_test_020452,images/flickr30k/flickr30k_test_020452.jpg,"[""This is a strange sight, a dog delivering a cookie."", ""A dog with a wrinkled face bites on a pink toy."", ""The dog is carrying a pink ball in its mouth."", ""A brown dog indoors, with a large pink toy."", ""A wrinkled dog playing with a pink chew toy""]"
flickr30k_retrieval_1000_seed2_head,306,flickr30k,test,25938,flickr30k_test_025938,images/flickr30k/flickr30k_test_025938.jpg,"[""A group of people, some with laptops, sit at several small tables with coffee mugs on them."", ""A large group of people are enjoying one another's company over coffee at Dunkin' Donuts."", ""A group of dark-haired men and women sit at an outdoor cafe, working and conversing."", ""A group of people is having coffee and getting some work done."", ""A group of people are meeting at a Dunkin' Donuts.""]"
flickr30k_retrieval_1000_seed2_head,307,flickr30k,test,26221,flickr30k_test_026221,images/flickr30k/flickr30k_test_026221.jpg,"[""A man in a collared shirt and blue jeans is raking in his garden while a baby sits in a blue baby-carrier attached to his back."", ""A man, with a baby in a baby carrier on his back, is outside in an overgrown yard, sweeping the sidewalk."", ""A man with a child of Asian descent strapped to his back while he does a little bit of yard work."", ""A man sweeps outside while carrying a baby on his back in a holder."", ""A man with a baby singed on his back is using a broom.""]"
