split_id,order,gallery_index,image_id,image_relpath,image_path
flickr30k_retrieval_2000_seed2,534,534,flickr30k_test_023043,images/flickr30k/flickr30k_test_023043.jpg,data/images/flickr30k/flickr30k_test_023043.jpg
flickr30k_retrieval_2000_seed2,535,535,flickr30k_test_007682,images/flickr30k/flickr30k_test_007682.jpg,data/images/flickr30k/flickr30k_test_007682.jpg
flickr30k_retrieval_2000_seed2,536,536,flickr30k_test_013243,images/flickr30k/flickr30k_test_013243.jpg,data/images/flickr30k/flickr30k_test_013243.jpg
flickr30k_retrieval_2000_seed2,537,537,flickr30k_test_028654,images/flickr30k/flickr30k_test_028654.jpg,data/images/flickr30k/flickr30k_test_028654.jpg
flickr30k_retrieval_2000_seed2,538,538,flickr30k_test_011749,images/flickr30k/flickr30k_test_011749.jpg,data/images/flickr30k/flickr30k_test_011749.jpg
flickr30k_retrieval_2000_seed2,539,539,flickr30k_test_025651,images/flickr30k/flickr30k_test_025651.jpg,data/images/flickr30k/flickr30k_test_025651.jpg
flickr30k_retrieval_2000_seed2,540,540,flickr30k_test_025045,images/flickr30k/flickr30k_test_025045.jpg,data/images/flickr30k/flickr30k_test_025045.jpg
flickr30k_retrieval_2000_seed2,541,541,flickr30k_test_018790,images/flickr30k/flickr30k_test_018790.jpg,data/images/flickr30k/flickr30k_test_018790.jpg
flickr30k_retrieval_2000_seed2,542,542,flickr30k_test_004743,images/flickr30k/flickr30k_test_004743.jpg,data/images/flickr30k/flickr30k_test_004743.jpg
flickr30k_retrieval_2000_seed2,543,543,flickr30k_test_015291,images/flickr30k/flickr30k_test_015291.jpg,data/images/flickr30k/flickr30k_test_015291.jpg
flickr30k_retrieval_2000_seed2,544,544,flickr30k_test_014456,images/flickr30k/flickr30k_test_014456.jpg,data/images/flickr30k/flickr30k_test_014456.jpg
flickr30k_retrieval_2000_seed2,545,545,flickr30k_test_023555,images/flickr30k/flickr30k_test_023555.jpg,data/images/flickr30k/flickr30k_test_023555.jpg
flickr30k_retrieval_2000_seed2,546,546,flickr30k_test_000962,images/flickr30k/flickr30k_test_000962.jpg,data/images/flickr30k/flickr30k_test_000962.jpg
flickr30k_retrieval_2000_seed2,547,547,flickr30k_test_026533,images/flickr30k/flickr30k_test_026533.jpg,data/images/flickr30k/flickr30k_test_026533.jpg
flickr30k_retrieval_2000_seed2,548,548,flickr30k_test_019502,images/flickr30k/flickr30k_test_019502.jpg,data/images/flickr30k/flickr30k_test_019502.jpg
flickr30k_retrieval_2000_seed2,549,549,flickr30k_test_012558,images/flickr30k/flickr30k_test_012558.jpg,data/images/flickr30k/flickr30k_test_012558.jpg
flickr30k_retrieval_2000_seed2,550,550,flickr30k_test_028895,images/flickr30k/flickr30k_test_028895.jpg,data/images/flickr30k/flickr30k_test_028895.jpg
flickr30k_retrieval_2000_seed2,551,551,flickr30k_test_024141,images/flickr30k/flickr30k_test_024141.jpg,data/images/flickr30k/flickr30k_test_024141.jpg
flickr30k_retrieval_2000_seed2,552,552,flickr30k_test_005912,images/flickr30k/flickr30k_test_005912.jpg,data/images/flickr30k/flickr30k_test_005912.jpg
flickr30k_retrieval_2000_seed2,553,553,flickr30k_test_012873,images/flickr30k/flickr30k_test_012873.jpg,data/images/flickr30k/flickr30k_test_012873.jpg
flickr30k_retrieval_2000_seed2,554,554,flickr30k_test_001755,images/flickr30k/flickr30k_test_001755.jpg,data/images/flickr30k/flickr30k_test_001755.jpg
flickr30k_retrieval_2000_seed2,555,555,flickr30k_test_015809,images/flickr30k/flickr30k_test_015809.jpg,data/images/flickr30k/flickr30k_test_015809.jpg
flickr30k_retrieval_2000_seed2,556,556,flickr30k_test_008976,images/flickr30k/flickr30k_test_008976.jpg,data/images/flickr30k/flickr30k_test_008976.jpg
flickr30k_retrieval_2000_seed2,557,557,flickr30k_test_013268,images/flickr30k/flickr30k_test_013268.jpg,data/images/flickr30k/flickr30k_test_013268.jpg
flickr30k_retrieval_2000_seed2,558,558,flickr30k_test_008313,images/flickr30k/flickr30k_test_008313.jpg,data/images/flickr30k/flickr30k_test_008313.jpg
flickr30k_retrieval_2000_seed2,559,559,flickr30k_test_023280,images/flickr30k/flickr30k_test_023280.jpg,data/images/flickr30k/flickr30k_test_023280.jpg
flickr30k_retrieval_2000_seed2,560,560,flickr30k_test_023961,images/flickr30k/flickr30k_test_023961.jpg,data/images/flickr30k/flickr30k_test_023961.jpg
flickr30k_retrieval_2000_seed2,561,561,flickr30k_test_030692,images/flickr30k/flickr30k_test_030692.jpg,data/images/flickr30k/flickr30k_test_030692.jpg
flickr30k_retrieval_2000_seed2,562,562,flickr30k_test_013505,images/flickr30k/flickr30k_test_013505.jpg,data/images/flickr30k/flickr30k_test_013505.jpg
flickr30k_retrieval_2000_seed2,563,563,flickr30k_test_023114,images/flickr30k/flickr30k_test_023114.jpg,data/images/flickr30k/flickr30k_test_023114.jpg
flickr30k_retrieval_2000_seed2,564,564,flickr30k_test_021231,images/flickr30k/flickr30k_test_021231.jpg,data/images/flickr30k/flickr30k_test_021231.jpg
flickr30k_retrieval_2000_seed2,565,565,flickr30k_test_015482,images/flickr30k/flickr30k_test_015482.jpg,data/images/flickr30k/flickr30k_test_015482.jpg
flickr30k_retrieval_2000_seed2,566,566,flickr30k_test_011799,images/flickr30k/flickr30k_test_011799.jpg,data/images/flickr30k/flickr30k_test_011799.jpg
flickr30k_retrieval_2000_seed2,567,567,flickr30k_test_017943,images/flickr30k/flickr30k_test_017943.jpg,data/images/flickr30k/flickr30k_test_017943.jpg
flickr30k_retrieval_2000_seed2,568,568,flickr30k_test_010837,images/flickr30k/flickr30k_test_010837.jpg,data/images/flickr30k/flickr30k_test_010837.jpg
flickr30k_retrieval_2000_seed2,569,569,flickr30k_test_023372,images/flickr30k/flickr30k_test_023372.jpg,data/images/flickr30k/flickr30k_test_023372.jpg
flickr30k_retrieval_2000_seed2,570,570,flickr30k_test_024432,images/flickr30k/flickr30k_test_024432.jpg,data/images/flickr30k/flickr30k_test_024432.jpg
flickr30k_retrieval_2000_seed2,571,571,flickr30k_test_029883,images/flickr30k/flickr30k_test_029883.jpg,data/images/flickr30k/flickr30k_test_029883.jpg
flickr30k_retrieval_2000_seed2,572,572,flickr30k_test_021577,images/flickr30k/flickr30k_test_021577.jpg,data/images/flickr30k/flickr30k_test_021577.jpg
flickr30k_retrieval_2000_seed2,573,573,flickr30k_test_002667,images/flickr30k/flickr30k_test_002667.jpg,data/images/flickr30k/flickr30k_test_002667.jpg
flickr30k_retrieval_2000_seed2,574,574,flickr30k_test_024956,images/flickr30k/flickr30k_test_024956.jpg,data/images/flickr30k/flickr30k_test_024956.jpg
flickr30k_retrieval_2000_seed2,575,575,flickr30k_test_026859,images/flickr30k/flickr30k_test_026859.jpg,data/images/flickr30k/flickr30k_test_026859.jpg
flickr30k_retrieval_2000_seed2,576,576,flickr30k_test_027920,images/flickr30k/flickr30k_test_027920.jpg,data/images/flickr30k/flickr30k_test_027920.jpg
flickr30k_retrieval_2000_seed2,577,577,flickr30k_test_023782,images/flickr30k/flickr30k_test_023782.jpg,data/images/flickr30k/flickr30k_test_023782.jpg
flickr30k_retrieval_2000_seed2,578,578,flickr30k_test_007372,images/flickr30k/flickr30k_test_007372.jpg,data/images/flickr30k/flickr30k_test_007372.jpg
flickr30k_retrieval_2000_seed2,579,579,flickr30k_test_017460,images/flickr30k/flickr30k_test_017460.jpg,data/images/flickr30k/flickr30k_test_017460.jpg
flickr30k_retrieval_2000_seed2,580,580,flickr30k_test_020357,images/flickr30k/flickr30k_test_020357.jpg,data/images/flickr30k/flickr30k_test_020357.jpg
flickr30k_retrieval_2000_seed2,581,581,flickr30k_test_006156,images/flickr30k/flickr30k_test_006156.jpg,data/images/flickr30k/flickr30k_test_006156.jpg
flickr30k_retrieval_2000_seed2,582,582,flickr30k_test_013196,images/flickr30k/flickr30k_test_013196.jpg,data/images/flickr30k/flickr30k_test_013196.jpg
flickr30k_retrieval_2000_seed2,583,583,flickr30k_test_026748,images/flickr30k/flickr30k_test_026748.jpg,data/images/flickr30k/flickr30k_test_026748.jpg
flickr30k_retrieval_2000_seed2,584,584,flickr30k_test_021855,images/flickr30k/flickr30k_test_021855.jpg,data/images/flickr30k/flickr30k_test_021855.jpg
flickr30k_retrieval_2000_seed2,585,585,flickr30k_test_012535,images/flickr30k/flickr30k_test_012535.jpg,data/images/flickr30k/flickr30k_test_012535.jpg
flickr30k_retrieval_2000_seed2,586,586,flickr30k_test_028866,images/flickr30k/flickr30k_test_028866.jpg,data/images/flickr30k/flickr30k_test_028866.jpg
flickr30k_retrieval_2000_seed2,587,587,flickr30k_test_020802,images/flickr30k/flickr30k_test_020802.jpg,data/images/flickr30k/flickr30k_test_020802.jpg
flickr30k_retrieval_2000_seed2,588,588,flickr30k_test_029981,images/flickr30k/flickr30k_test_029981.jpg,data/images/flickr30k/flickr30k_test_029981.jpg
flickr30k_retrieval_2000_seed2,589,589,flickr30k_test_000380,images/flickr30k/flickr30k_test_000380.jpg,data/images/flickr30k/flickr30k_test_000380.jpg
flickr30k_retrieval_2000_seed2,590,590,flickr30k_test_010254,images/flickr30k/flickr30k_test_010254.jpg,data/images/flickr30k/flickr30k_test_010254.jpg
flickr30k_retrieval_2000_seed2,591,591,flickr30k_test_015222,images/flickr30k/flickr30k_test_015222.jpg,data/images/flickr30k/flickr30k_test_015222.jpg
flickr30k_retrieval_2000_seed2,592,592,flickr30k_test_017156,images/flickr30k/flickr30k_test_017156.jpg,data/images/flickr30k/flickr30k_test_017156.jpg
flickr30k_retrieval_2000_seed2,593,593,flickr30k_test_023316,images/flickr30k/flickr30k_test_023316.jpg,data/images/flickr30k/flickr30k_test_023316.jpg
flickr30k_retrieval_2000_seed2,594,594,flickr30k_test_029711,images/flickr30k/flickr30k_test_029711.jpg,data/images/flickr30k/flickr30k_test_029711.jpg
flickr30k_retrieval_2000_seed2,595,595,flickr30k_test_028941,images/flickr30k/flickr30k_test_028941.jpg,data/images/flickr30k/flickr30k_test_028941.jpg
flickr30k_retrieval_2000_seed2,596,596,flickr30k_test_015279,images/flickr30k/flickr30k_test_015279.jpg,data/images/flickr30k/flickr30k_test_015279.jpg
flickr30k_retrieval_2000_seed2,597,597,flickr30k_test_021301,images/flickr30k/flickr30k_test_021301.jpg,data/images/flickr30k/flickr30k_test_021301.jpg
flickr30k_retrieval_2000_seed2,598,598,flickr30k_test_005812,images/flickr30k/flickr30k_test_005812.jpg,data/images/flickr30k/flickr30k_test_005812.jpg
flickr30k_retrieval_2000_seed2,599,599,flickr30k_test_026740,images/flickr30k/flickr30k_test_026740.jpg,data/images/flickr30k/flickr30k_test_026740.jpg
flickr30k_retrieval_2000_seed2,600,600,flickr30k_test_003094,images/flickr30k/flickr30k_test_003094.jpg,data/images/flickr30k/flickr30k_test_003094.jpg
flickr30k_retrieval_2000_seed2,601,601,flickr30k_test_000561,images/flickr30k/flickr30k_test_000561.jpg,data/images/flickr30k/flickr30k_test_000561.jpg
flickr30k_retrieval_2000_seed2,602,602,flickr30k_test_013202,images/flickr30k/flickr30k_test_013202.jpg,data/images/flickr30k/flickr30k_test_013202.jpg
flickr30k_retrieval_2000_seed2,603,603,flickr30k_test_030907,images/flickr30k/flickr30k_test_030907.jpg,data/images/flickr30k/flickr30k_test_030907.jpg
flickr30k_retrieval_2000_seed2,604,604,flickr30k_test_007095,images/flickr30k/flickr30k_test_007095.jpg,data/images/flickr30k/flickr30k_test_007095.jpg
flickr30k_retrieval_2000_seed2,605,605,flickr30k_test_023903,images/flickr30k/flickr30k_test_023903.jpg,data/images/flickr30k/flickr30k_test_023903.jpg
flickr30k_retrieval_2000_seed2,606,606,flickr30k_test_018653,images/flickr30k/flickr30k_test_018653.jpg,data/images/flickr30k/flickr30k_test_018653.jpg
flickr30k_retrieval_2000_seed2,607,607,flickr30k_test_019871,images/flickr30k/flickr30k_test_019871.jpg,data/images/flickr30k/flickr30k_test_019871.jpg
flickr30k_retrieval_2000_seed2,608,608,flickr30k_test_012641,images/flickr30k/flickr30k_test_012641.jpg,data/images/flickr30k/flickr30k_test_012641.jpg
flickr30k_retrieval_2000_seed2,609,609,flickr30k_test_029665,images/flickr30k/flickr30k_test_029665.jpg,data/images/flickr30k/flickr30k_test_029665.jpg
flickr30k_retrieval_2000_seed2,610,610,flickr30k_test_007061,images/flickr30k/flickr30k_test_007061.jpg,data/images/flickr30k/flickr30k_test_007061.jpg
flickr30k_retrieval_2000_seed2,611,611,flickr30k_test_028989,images/flickr30k/flickr30k_test_028989.jpg,data/images/flickr30k/flickr30k_test_028989.jpg
flickr30k_retrieval_2000_seed2,612,612,flickr30k_test_003291,images/flickr30k/flickr30k_test_003291.jpg,data/images/flickr30k/flickr30k_test_003291.jpg
flickr30k_retrieval_2000_seed2,613,613,flickr30k_test_012779,images/flickr30k/flickr30k_test_012779.jpg,data/images/flickr30k/flickr30k_test_012779.jpg
flickr30k_retrieval_2000_seed2,614,614,flickr30k_test_026726,images/flickr30k/flickr30k_test_026726.jpg,data/images/flickr30k/flickr30k_test_026726.jpg
flickr30k_retrieval_2000_seed2,615,615,flickr30k_test_018275,images/flickr30k/flickr30k_test_018275.jpg,data/images/flickr30k/flickr30k_test_018275.jpg
flickr30k_retrieval_2000_seed2,616,616,flickr30k_test_025133,images/flickr30k/flickr30k_test_025133.jpg,data/images/flickr30k/flickr30k_test_025133.jpg
flickr30k_retrieval_2000_seed2,617,617,flickr30k_test_026266,images/flickr30k/flickr30k_test_026266.jpg,data/images/flickr30k/flickr30k_test_026266.jpg
flickr30k_retrieval_2000_seed2,618,618,flickr30k_test_006538,images/flickr30k/flickr30k_test_006538.jpg,data/images/flickr30k/flickr30k_test_006538.jpg
flickr30k_retrieval_2000_seed2,619,619,flickr30k_test_008991,images/flickr30k/flickr30k_test_008991.jpg,data/images/flickr30k/flickr30k_test_008991.jpg
flickr30k_retrieval_2000_seed2,620,620,flickr30k_test_024387,images/flickr30k/flickr30k_test_024387.jpg,data/images/flickr30k/flickr30k_test_024387.jpg
flickr30k_retrieval_2000_seed2,621,621,flickr30k_test_030192,images/flickr30k/flickr30k_test_030192.jpg,data/images/flickr30k/flickr30k_test_030192.jpg
flickr30k_retrieval_2000_seed2,622,622,flickr30k_test_019209,images/flickr30k/flickr30k_test_019209.jpg,data/images/flickr30k/flickr30k_test_019209.jpg
flickr30k_retrieval_2000_seed2,623,623,flickr30k_test_019012,images/flickr30k/flickr30k_test_019012.jpg,data/images/flickr30k/flickr30k_test_019012.jpg
flickr30k_retrieval_2000_seed2,624,624,flickr30k_test_006274,images/flickr30k/flickr30k_test_006274.jpg,data/images/flickr30k/flickr30k_test_006274.jpg
flickr30k_retrieval_2000_seed2,625,625,flickr30k_test_016049,images/flickr30k/flickr30k_test_016049.jpg,data/images/flickr30k/flickr30k_test_016049.jpg
flickr30k_retrieval_2000_seed2,626,626,flickr30k_test_026351,images/flickr30k/flickr30k_test_026351.jpg,data/images/flickr30k/flickr30k_test_026351.jpg
flickr30k_retrieval_2000_seed2,627,627,flickr30k_test_020051,images/flickr30k/flickr30k_test_020051.jpg,data/images/flickr30k/flickr30k_test_020051.jpg
flickr30k_retrieval_2000_seed2,628,628,flickr30k_test_004517,images/flickr30k/flickr30k_test_004517.jpg,data/images/flickr30k/flickr30k_test_004517.jpg
flickr30k_retrieval_2000_seed2,629,629,flickr30k_test_000278,images/flickr30k/flickr30k_test_000278.jpg,data/images/flickr30k/flickr30k_test_000278.jpg
flickr30k_retrieval_2000_seed2,630,630,flickr30k_test_020064,images/flickr30k/flickr30k_test_020064.jpg,data/images/flickr30k/flickr30k_test_020064.jpg
flickr30k_retrieval_2000_seed2,631,631,flickr30k_test_022239,images/flickr30k/flickr30k_test_022239.jpg,data/images/flickr30k/flickr30k_test_022239.jpg
flickr30k_retrieval_2000_seed2,632,632,flickr30k_test_014234,images/flickr30k/flickr30k_test_014234.jpg,data/images/flickr30k/flickr30k_test_014234.jpg
flickr30k_retrieval_2000_seed2,633,633,flickr30k_test_015796,images/flickr30k/flickr30k_test_015796.jpg,data/images/flickr30k/flickr30k_test_015796.jpg
flickr30k_retrieval_2000_seed2,634,634,flickr30k_test_008312,images/flickr30k/flickr30k_test_008312.jpg,data/images/flickr30k/flickr30k_test_008312.jpg
flickr30k_retrieval_2000_seed2,635,635,flickr30k_test_016824,images/flickr30k/flickr30k_test_016824.jpg,data/images/flickr30k/flickr30k_test_016824.jpg
flickr30k_retrieval_2000_seed2,636,636,flickr30k_test_018549,images/flickr30k/flickr30k_test_018549.jpg,data/images/flickr30k/flickr30k_test_018549.jpg
flickr30k_retrieval_2000_seed2,637,637,flickr30k_test_005687,images/flickr30k/flickr30k_test_005687.jpg,data/images/flickr30k/flickr30k_test_005687.jpg
flickr30k_retrieval_2000_seed2,638,638,flickr30k_test_015305,images/flickr30k/flickr30k_test_015305.jpg,data/images/flickr30k/flickr30k_test_015305.jpg
flickr30k_retrieval_2000_seed2,639,639,flickr30k_test_023354,images/flickr30k/flickr30k_test_023354.jpg,data/images/flickr30k/flickr30k_test_023354.jpg
flickr30k_retrieval_2000_seed2,640,640,flickr30k_test_006717,images/flickr30k/flickr30k_test_006717.jpg,data/images/flickr30k/flickr30k_test_006717.jpg
flickr30k_retrieval_2000_seed2,641,641,flickr30k_test_024908,images/flickr30k/flickr30k_test_024908.jpg,data/images/flickr30k/flickr30k_test_024908.jpg
flickr30k_retrieval_2000_seed2,642,642,flickr30k_test_002386,images/flickr30k/flickr30k_test_002386.jpg,data/images/flickr30k/flickr30k_test_002386.jpg
flickr30k_retrieval_2000_seed2,643,643,flickr30k_test_011476,images/flickr30k/flickr30k_test_011476.jpg,data/images/flickr30k/flickr30k_test_011476.jpg
flickr30k_retrieval_2000_seed2,644,644,flickr30k_test_000099,images/flickr30k/flickr30k_test_000099.jpg,data/images/flickr30k/flickr30k_test_000099.jpg
flickr30k_retrieval_2000_seed2,645,645,flickr30k_test_029677,images/flickr30k/flickr30k_test_029677.jpg,data/images/flickr30k/flickr30k_test_029677.jpg
flickr30k_retrieval_2000_seed2,646,646,flickr30k_test_015906,images/flickr30k/flickr30k_test_015906.jpg,data/images/flickr30k/flickr30k_test_015906.jpg
flickr30k_retrieval_2000_seed2,647,647,flickr30k_test_017470,images/flickr30k/flickr30k_test_017470.jpg,data/images/flickr30k/flickr30k_test_017470.jpg
flickr30k_retrieval_2000_seed2,648,648,flickr30k_test_027433,images/flickr30k/flickr30k_test_027433.jpg,data/images/flickr30k/flickr30k_test_027433.jpg
flickr30k_retrieval_2000_seed2,649,649,flickr30k_test_021924,images/flickr30k/flickr30k_test_021924.jpg,data/images/flickr30k/flickr30k_test_021924.jpg
flickr30k_retrieval_2000_seed2,650,650,flickr30k_test_021574,images/flickr30k/flickr30k_test_021574.jpg,data/images/flickr30k/flickr30k_test_021574.jpg
flickr30k_retrieval_2000_seed2,651,651,flickr30k_test_002144,images/flickr30k/flickr30k_test_002144.jpg,data/images/flickr30k/flickr30k_test_002144.jpg
flickr30k_retrieval_2000_seed2,652,652,flickr30k_test_024729,images/flickr30k/flickr30k_test_024729.jpg,data/images/flickr30k/flickr30k_test_024729.jpg
flickr30k_retrieval_2000_seed2,653,653,flickr30k_test_019384,images/flickr30k/flickr30k_test_019384.jpg,data/images/flickr30k/flickr30k_test_019384.jpg
flickr30k_retrieval_2000_seed2,654,654,flickr30k_test_015892,images/flickr30k/flickr30k_test_015892.jpg,data/images/flickr30k/flickr30k_test_015892.jpg
flickr30k_retrieval_2000_seed2,655,655,flickr30k_test_030308,images/flickr30k/flickr30k_test_030308.jpg,data/images/flickr30k/flickr30k_test_030308.jpg
flickr30k_retrieval_2000_seed2,656,656,flickr30k_test_022111,images/flickr30k/flickr30k_test_022111.jpg,data/images/flickr30k/flickr30k_test_022111.jpg
flickr30k_retrieval_2000_seed2,657,657,flickr30k_test_030220,images/flickr30k/flickr30k_test_030220.jpg,data/images/flickr30k/flickr30k_test_030220.jpg
flickr30k_retrieval_2000_seed2,658,658,flickr30k_test_010973,images/flickr30k/flickr30k_test_010973.jpg,data/images/flickr30k/flickr30k_test_010973.jpg
flickr30k_retrieval_2000_seed2,659,659,flickr30k_test_015050,images/flickr30k/flickr30k_test_015050.jpg,data/images/flickr30k/flickr30k_test_015050.jpg
flickr30k_retrieval_2000_seed2,660,660,flickr30k_test_008747,images/flickr30k/flickr30k_test_008747.jpg,data/images/flickr30k/flickr30k_test_008747.jpg
flickr30k_retrieval_2000_seed2,661,661,flickr30k_test_028754,images/flickr30k/flickr30k_test_028754.jpg,data/images/flickr30k/flickr30k_test_028754.jpg
flickr30k_retrieval_2000_seed2,662,662,flickr30k_test_016479,images/flickr30k/flickr30k_test_016479.jpg,data/images/flickr30k/flickr30k_test_016479.jpg
flickr30k_retrieval_2000_seed2,663,663,flickr30k_test_015083,images/flickr30k/flickr30k_test_015083.jpg,data/images/flickr30k/flickr30k_test_015083.jpg
flickr30k_retrieval_2000_seed2,664,664,flickr30k_test_000902,images/flickr30k/flickr30k_test_000902.jpg,data/images/flickr30k/flickr30k_test_000902.jpg
flickr30k_retrieval_2000_seed2,665,665,flickr30k_test_002615,images/flickr30k/flickr30k_test_002615.jpg,data/images/flickr30k/flickr30k_test_002615.jpg
flickr30k_retrieval_2000_seed2,666,666,flickr30k_test_020102,images/flickr30k/flickr30k_test_020102.jpg,data/images/flickr30k/flickr30k_test_020102.jpg
flickr30k_retrieval_2000_seed2,667,667,flickr30k_test_024705,images/flickr30k/flickr30k_test_024705.jpg,data/images/flickr30k/flickr30k_test_024705.jpg
flickr30k_retrieval_2000_seed2,668,668,flickr30k_test_011391,images/flickr30k/flickr30k_test_011391.jpg,data/images/flickr30k/flickr30k_test_011391.jpg
flickr30k_retrieval_2000_seed2,669,669,flickr30k_test_005691,images/flickr30k/flickr30k_test_005691.jpg,data/images/flickr30k/flickr30k_test_005691.jpg
flickr30k_retrieval_2000_seed2,670,670,flickr30k_test_024891,images/flickr30k/flickr30k_test_024891.jpg,data/images/flickr30k/flickr30k_test_024891.jpg
flickr30k_retrieval_2000_seed2,671,671,flickr30k_test_024584,images/flickr30k/flickr30k_test_024584.jpg,data/images/flickr30k/flickr30k_test_024584.jpg
flickr30k_retrieval_2000_seed2,672,672,flickr30k_test_030753,images/flickr30k/flickr30k_test_030753.jpg,data/images/flickr30k/flickr30k_test_030753.jpg
flickr30k_retrieval_2000_seed2,673,673,flickr30k_test_025702,images/flickr30k/flickr30k_test_025702.jpg,data/images/flickr30k/flickr30k_test_025702.jpg
flickr30k_retrieval_2000_seed2,674,674,flickr30k_test_013254,images/flickr30k/flickr30k_test_013254.jpg,data/images/flickr30k/flickr30k_test_013254.jpg
flickr30k_retrieval_2000_seed2,675,675,flickr30k_test_008365,images/flickr30k/flickr30k_test_008365.jpg,data/images/flickr30k/flickr30k_test_008365.jpg
flickr30k_retrieval_2000_seed2,676,676,flickr30k_test_022118,images/flickr30k/flickr30k_test_022118.jpg,data/images/flickr30k/flickr30k_test_022118.jpg
flickr30k_retrieval_2000_seed2,677,677,flickr30k_test_020484,images/flickr30k/flickr30k_test_020484.jpg,data/images/flickr30k/flickr30k_test_020484.jpg
flickr30k_retrieval_2000_seed2,678,678,flickr30k_test_025802,images/flickr30k/flickr30k_test_025802.jpg,data/images/flickr30k/flickr30k_test_025802.jpg
flickr30k_retrieval_2000_seed2,679,679,flickr30k_test_027310,images/flickr30k/flickr30k_test_027310.jpg,data/images/flickr30k/flickr30k_test_027310.jpg
flickr30k_retrieval_2000_seed2,680,680,flickr30k_test_028312,images/flickr30k/flickr30k_test_028312.jpg,data/images/flickr30k/flickr30k_test_028312.jpg
flickr30k_retrieval_2000_seed2,681,681,flickr30k_test_004419,images/flickr30k/flickr30k_test_004419.jpg,data/images/flickr30k/flickr30k_test_004419.jpg
flickr30k_retrieval_2000_seed2,682,682,flickr30k_test_001772,images/flickr30k/flickr30k_test_001772.jpg,data/images/flickr30k/flickr30k_test_001772.jpg
flickr30k_retrieval_2000_seed2,683,683,flickr30k_test_005327,images/flickr30k/flickr30k_test_005327.jpg,data/images/flickr30k/flickr30k_test_005327.jpg
flickr30k_retrieval_2000_seed2,684,684,flickr30k_test_016367,images/flickr30k/flickr30k_test_016367.jpg,data/images/flickr30k/flickr30k_test_016367.jpg
flickr30k_retrieval_2000_seed2,685,685,flickr30k_test_012506,images/flickr30k/flickr30k_test_012506.jpg,data/images/flickr30k/flickr30k_test_012506.jpg
flickr30k_retrieval_2000_seed2,686,686,flickr30k_test_015225,images/flickr30k/flickr30k_test_015225.jpg,data/images/flickr30k/flickr30k_test_015225.jpg
flickr30k_retrieval_2000_seed2,687,687,flickr30k_test_022140,images/flickr30k/flickr30k_test_022140.jpg,data/images/flickr30k/flickr30k_test_022140.jpg
flickr30k_retrieval_2000_seed2,688,688,flickr30k_test_009660,images/flickr30k/flickr30k_test_009660.jpg,data/images/flickr30k/flickr30k_test_009660.jpg
flickr30k_retrieval_2000_seed2,689,689,flickr30k_test_005106,images/flickr30k/flickr30k_test_005106.jpg,data/images/flickr30k/flickr30k_test_005106.jpg
flickr30k_retrieval_2000_seed2,690,690,flickr30k_test_000340,images/flickr30k/flickr30k_test_000340.jpg,data/images/flickr30k/flickr30k_test_000340.jpg
flickr30k_retrieval_2000_seed2,691,691,flickr30k_test_009262,images/flickr30k/flickr30k_test_009262.jpg,data/images/flickr30k/flickr30k_test_009262.jpg
flickr30k_retrieval_2000_seed2,692,692,flickr30k_test_018265,images/flickr30k/flickr30k_test_018265.jpg,data/images/flickr30k/flickr30k_test_018265.jpg
flickr30k_retrieval_2000_seed2,693,693,flickr30k_test_015315,images/flickr30k/flickr30k_test_015315.jpg,data/images/flickr30k/flickr30k_test_015315.jpg
flickr30k_retrieval_2000_seed2,694,694,flickr30k_test_000059,images/flickr30k/flickr30k_test_000059.jpg,data/images/flickr30k/flickr30k_test_000059.jpg
flickr30k_retrieval_2000_seed2,695,695,flickr30k_test_001114,images/flickr30k/flickr30k_test_001114.jpg,data/images/flickr30k/flickr30k_test_001114.jpg
flickr30k_retrieval_2000_seed2,696,696,flickr30k_test_017629,images/flickr30k/flickr30k_test_017629.jpg,data/images/flickr30k/flickr30k_test_017629.jpg
flickr30k_retrieval_2000_seed2,697,697,flickr30k_test_027853,images/flickr30k/flickr30k_test_027853.jpg,data/images/flickr30k/flickr30k_test_027853.jpg
flickr30k_retrieval_2000_seed2,698,698,flickr30k_test_012528,images/flickr30k/flickr30k_test_012528.jpg,data/images/flickr30k/flickr30k_test_012528.jpg
flickr30k_retrieval_2000_seed2,699,699,flickr30k_test_018491,images/flickr30k/flickr30k_test_018491.jpg,data/images/flickr30k/flickr30k_test_018491.jpg
flickr30k_retrieval_2000_seed2,700,700,flickr30k_test_014509,images/flickr30k/flickr30k_test_014509.jpg,data/images/flickr30k/flickr30k_test_014509.jpg
flickr30k_retrieval_2000_seed2,701,701,flickr30k_test_006698,images/flickr30k/flickr30k_test_006698.jpg,data/images/flickr30k/flickr30k_test_006698.jpg
flickr30k_retrieval_2000_seed2,702,702,flickr30k_test_028524,images/flickr30k/flickr30k_test_028524.jpg,data/images/flickr30k/flickr30k_test_028524.jpg
flickr30k_retrieval_2000_seed2,703,703,flickr30k_test_022164,images/flickr30k/flickr30k_test_022164.jpg,data/images/flickr30k/flickr30k_test_022164.jpg
flickr30k_retrieval_2000_seed2,704,704,flickr30k_test_010106,images/flickr30k/flickr30k_test_010106.jpg,data/images/flickr30k/flickr30k_test_010106.jpg
flickr30k_retrieval_2000_seed2,705,705,flickr30k_test_016327,images/flickr30k/flickr30k_test_016327.jpg,data/images/flickr30k/flickr30k_test_016327.jpg
