split_id,order,gallery_index,image_id,image_relpath,image_path
flickr30k_retrieval_1000_seed2_head,168,168,flickr30k_test_007425,images/flickr30k/flickr30k_test_007425.jpg,data/images/flickr30k/flickr30k_test_007425.jpg
flickr30k_retrieval_1000_seed2_head,169,169,flickr30k_test_022363,images/flickr30k/flickr30k_test_022363.jpg,data/images/flickr30k/flickr30k_test_022363.jpg
flickr30k_retrieval_1000_seed2_head,170,170,flickr30k_test_028688,images/flickr30k/flickr30k_test_028688.jpg,data/images/flickr30k/flickr30k_test_028688.jpg
flickr30k_retrieval_1000_seed2_head,171,171,flickr30k_test_030010,images/flickr30k/flickr30k_test_030010.jpg,data/images/flickr30k/flickr30k_test_030010.jpg
flickr30k_retrieval_1000_seed2_head,172,172,flickr30k_test_003482,images/flickr30k/flickr30k_test_003482.jpg,data/images/flickr30k/flickr30k_test_003482.jpg
flickr30k_retrieval_1000_seed2_head,173,173,flickr30k_test_024719,images/flickr30k/flickr30k_test_024719.jpg,data/images/flickr30k/flickr30k_test_024719.jpg
flickr30k_retrieval_1000_seed2_head,174,174,flickr30k_test_017116,images/flickr30k/flickr30k_test_017116.jpg,data/images/flickr30k/flickr30k_test_017116.jpg
flickr30k_retrieval_1000_seed2_head,175,175,flickr30k_test_004472,images/flickr30k/flickr30k_test_004472.jpg,data/images/flickr30k/flickr30k_test_004472.jpg
flickr30k_retrieval_1000_seed2_head,176,176,flickr30k_test_027982,images/flickr30k/flickr30k_test_027982.jpg,data/images/flickr30k/flickr30k_test_027982.jpg
flickr30k_retrieval_1000_seed2_head,177,177,flickr30k_test_008711,images/flickr30k/flickr30k_test_008711.jpg,data/images/flickr30k/flickr30k_test_008711.jpg
flickr30k_retrieval_1000_seed2_head,178,178,flickr30k_test_008022,images/flickr30k/flickr30k_test_008022.jpg,data/images/flickr30k/flickr30k_test_008022.jpg
flickr30k_retrieval_1000_seed2_head,179,179,flickr30k_test_027025,images/flickr30k/flickr30k_test_027025.jpg,data/images/flickr30k/flickr30k_test_027025.jpg
flickr30k_retrieval_1000_seed2_head,180,180,flickr30k_test_006896,images/flickr30k/flickr30k_test_006896.jpg,data/images/flickr30k/flickr30k_test_006896.jpg
flickr30k_retrieval_1000_seed2_head,181,181,flickr30k_test_030919,images/flickr30k/flickr30k_test_030919.jpg,data/images/flickr30k/flickr30k_test_030919.jpg
flickr30k_retrieval_1000_seed2_head,182,182,flickr30k_test_028854,images/flickr30k/flickr30k_test_028854.jpg,data/images/flickr30k/flickr30k_test_028854.jpg
flickr30k_retrieval_1000_seed2_head,183,183,flickr30k_test_001978,images/flickr30k/flickr30k_test_001978.jpg,data/images/flickr30k/flickr30k_test_001978.jpg
flickr30k_retrieval_1000_seed2_head,184,184,flickr30k_test_013858,images/flickr30k/flickr30k_test_013858.jpg,data/images/flickr30k/flickr30k_test_013858.jpg
flickr30k_retrieval_1000_seed2_head,185,185,flickr30k_test_029424,images/flickr30k/flickr30k_test_029424.jpg,data/images/flickr30k/flickr30k_test_029424.jpg
flickr30k_retrieval_1000_seed2_head,186,186,flickr30k_test_023493,images/flickr30k/flickr30k_test_023493.jpg,data/images/flickr30k/flickr30k_test_023493.jpg
flickr30k_retrieval_1000_seed2_head,187,187,flickr30k_test_024884,images/flickr30k/flickr30k_test_024884.jpg,data/images/flickr30k/flickr30k_test_024884.jpg
flickr30k_retrieval_1000_seed2_head,188,188,flickr30k_test_001044,images/flickr30k/flickr30k_test_001044.jpg,data/images/flickr30k/flickr30k_test_001044.jpg
flickr30k_retrieval_1000_seed2_head,189,189,flickr30k_test_001861,images/flickr30k/flickr30k_test_001861.jpg,data/images/flickr30k/flickr30k_test_001861.jpg
flickr30k_retrieval_1000_seed2_head,190,190,flickr30k_test_011873,images/flickr30k/flickr30k_test_011873.jpg,data/images/flickr30k/flickr30k_test_011873.jpg
flickr30k_retrieval_1000_seed2_head,191,191,flickr30k_test_011803,images/flickr30k/flickr30k_test_011803.jpg,data/images/flickr30k/flickr30k_test_011803.jpg
flickr30k_retrieval_1000_seed2_head,192,192,flickr30k_test_005632,images/flickr30k/flickr30k_test_005632.jpg,data/images/flickr30k/flickr30k_test_005632.jpg
flickr30k_retrieval_1000_seed2_head,193,193,flickr30k_test_008175,images/flickr30k/flickr30k_test_008175.jpg,data/images/flickr30k/flickr30k_test_008175.jpg
flickr30k_retrieval_1000_seed2_head,194,194,flickr30k_test_022045,images/flickr30k/flickr30k_test_022045.jpg,data/images/flickr30k/flickr30k_test_022045.jpg
flickr30k_retrieval_1000_seed2_head,195,195,flickr30k_test_000768,images/flickr30k/flickr30k_test_000768.jpg,data/images/flickr30k/flickr30k_test_000768.jpg
flickr30k_retrieval_1000_seed2_head,196,196,flickr30k_test_002716,images/flickr30k/flickr30k_test_002716.jpg,data/images/flickr30k/flickr30k_test_002716.jpg
flickr30k_retrieval_1000_seed2_head,197,197,flickr30k_test_003775,images/flickr30k/flickr30k_test_003775.jpg,data/images/flickr30k/flickr30k_test_003775.jpg
flickr30k_retrieval_1000_seed2_head,198,198,flickr30k_test_002210,images/flickr30k/flickr30k_test_002210.jpg,data/images/flickr30k/flickr30k_test_002210.jpg
flickr30k_retrieval_1000_seed2_head,199,199,flickr30k_test_000830,images/flickr30k/flickr30k_test_000830.jpg,data/images/flickr30k/flickr30k_test_000830.jpg
flickr30k_retrieval_1000_seed2_head,200,200,flickr30k_test_001339,images/flickr30k/flickr30k_test_001339.jpg,data/images/flickr30k/flickr30k_test_001339.jpg
flickr30k_retrieval_1000_seed2_head,201,201,flickr30k_test_023901,images/flickr30k/flickr30k_test_023901.jpg,data/images/flickr30k/flickr30k_test_023901.jpg
flickr30k_retrieval_1000_seed2_head,202,202,flickr30k_test_030101,images/flickr30k/flickr30k_test_030101.jpg,data/images/flickr30k/flickr30k_test_030101.jpg
flickr30k_retrieval_1000_seed2_head,203,203,flickr30k_test_000692,images/flickr30k/flickr30k_test_000692.jpg,data/images/flickr30k/flickr30k_test_000692.jpg
flickr30k_retrieval_1000_seed2_head,204,204,flickr30k_test_012225,images/flickr30k/flickr30k_test_012225.jpg,data/images/flickr30k/flickr30k_test_012225.jpg
flickr30k_retrieval_1000_seed2_head,205,205,flickr30k_test_008378,images/flickr30k/flickr30k_test_008378.jpg,data/images/flickr30k/flickr30k_test_008378.jpg
flickr30k_retrieval_1000_seed2_head,206,206,flickr30k_test_004187,images/flickr30k/flickr30k_test_004187.jpg,data/images/flickr30k/flickr30k_test_004187.jpg
flickr30k_retrieval_1000_seed2_head,207,207,flickr30k_test_026651,images/flickr30k/flickr30k_test_026651.jpg,data/images/flickr30k/flickr30k_test_026651.jpg
flickr30k_retrieval_1000_seed2_head,208,208,flickr30k_test_030669,images/flickr30k/flickr30k_test_030669.jpg,data/images/flickr30k/flickr30k_test_030669.jpg
flickr30k_retrieval_1000_seed2_head,209,209,flickr30k_test_005148,images/flickr30k/flickr30k_test_005148.jpg,data/images/flickr30k/flickr30k_test_005148.jpg
flickr30k_retrieval_1000_seed2_head,210,210,flickr30k_test_024077,images/flickr30k/flickr30k_test_024077.jpg,data/images/flickr30k/flickr30k_test_024077.jpg
flickr30k_retrieval_1000_seed2_head,211,211,flickr30k_test_006020,images/flickr30k/flickr30k_test_006020.jpg,data/images/flickr30k/flickr30k_test_006020.jpg
flickr30k_retrieval_1000_seed2_head,212,212,flickr30k_test_017140,images/flickr30k/flickr30k_test_017140.jpg,data/images/flickr30k/flickr30k_test_017140.jpg
flickr30k_retrieval_1000_seed2_head,213,213,flickr30k_test_022658,images/flickr30k/flickr30k_test_022658.jpg,data/images/flickr30k/flickr30k_test_022658.jpg
flickr30k_retrieval_1000_seed2_head,214,214,flickr30k_test_000063,images/flickr30k/flickr30k_test_000063.jpg,data/images/flickr30k/flickr30k_test_000063.jpg
flickr30k_retrieval_1000_seed2_head,215,215,flickr30k_test_012634,images/flickr30k/flickr30k_test_012634.jpg,data/images/flickr30k/flickr30k_test_012634.jpg
flickr30k_retrieval_1000_seed2_head,216,216,flickr30k_test_019315,images/flickr30k/flickr30k_test_019315.jpg,data/images/flickr30k/flickr30k_test_019315.jpg
flickr30k_retrieval_1000_seed2_head,217,217,flickr30k_test_001414,images/flickr30k/flickr30k_test_001414.jpg,data/images/flickr30k/flickr30k_test_001414.jpg
flickr30k_retrieval_1000_seed2_head,218,218,flickr30k_test_026022,images/flickr30k/flickr30k_test_026022.jpg,data/images/flickr30k/flickr30k_test_026022.jpg
flickr30k_retrieval_1000_seed2_head,219,219,flickr30k_test_008120,images/flickr30k/flickr30k_test_008120.jpg,data/images/flickr30k/flickr30k_test_008120.jpg
flickr30k_retrieval_1000_seed2_head,220,220,flickr30k_test_004961,images/flickr30k/flickr30k_test_004961.jpg,data/images/flickr30k/flickr30k_test_004961.jpg
flickr30k_retrieval_1000_seed2_head,221,221,flickr30k_test_001188,images/flickr30k/flickr30k_test_001188.jpg,data/images/flickr30k/flickr30k_test_001188.jpg
flickr30k_retrieval_1000_seed2_head,222,222,flickr30k_test_000137,images/flickr30k/flickr30k_test_000137.jpg,data/images/flickr30k/flickr30k_test_000137.jpg
flickr30k_retrieval_1000_seed2_head,223,223,flickr30k_test_011278,images/flickr30k/flickr30k_test_011278.jpg,data/images/flickr30k/flickr30k_test_011278.jpg
flickr30k_retrieval_1000_seed2_head,224,224,flickr30k_test_030751,images/flickr30k/flickr30k_test_030751.jpg,data/images/flickr30k/flickr30k_test_030751.jpg
flickr30k_retrieval_1000_seed2_head,225,225,flickr30k_test_020160,images/flickr30k/flickr30k_test_020160.jpg,data/images/flickr30k/flickr30k_test_020160.jpg
flickr30k_retrieval_1000_seed2_head,226,226,flickr30k_test_020570,images/flickr30k/flickr30k_test_020570.jpg,data/images/flickr30k/flickr30k_test_020570.jpg
flickr30k_retrieval_1000_seed2_head,227,227,flickr30k_test_024328,images/flickr30k/flickr30k_test_024328.jpg,data/images/flickr30k/flickr30k_test_024328.jpg
flickr30k_retrieval_1000_seed2_head,228,228,flickr30k_test_024499,images/flickr30k/flickr30k_test_024499.jpg,data/images/flickr30k/flickr30k_test_024499.jpg
flickr30k_retrieval_1000_seed2_head,229,229,flickr30k_test_003706,images/flickr30k/flickr30k_test_003706.jpg,data/images/flickr30k/flickr30k_test_003706.jpg
flickr30k_retrieval_1000_seed2_head,230,230,flickr30k_test_009372,images/flickr30k/flickr30k_test_009372.jpg,data/images/flickr30k/flickr30k_test_009372.jpg
flickr30k_retrieval_1000_seed2_head,231,231,flickr30k_test_011049,images/flickr30k/flickr30k_test_011049.jpg,data/images/flickr30k/flickr30k_test_011049.jpg
flickr30k_retrieval_1000_seed2_head,232,232,flickr30k_test_016015,images/flickr30k/flickr30k_test_016015.jpg,data/images/flickr30k/flickr30k_test_016015.jpg
flickr30k_retrieval_1000_seed2_head,233,233,flickr30k_test_001009,images/flickr30k/flickr30k_test_001009.jpg,data/images/flickr30k/flickr30k_test_001009.jpg
flickr30k_retrieval_1000_seed2_head,234,234,flickr30k_test_010105,images/flickr30k/flickr30k_test_010105.jpg,data/images/flickr30k/flickr30k_test_010105.jpg
flickr30k_retrieval_1000_seed2_head,235,235,flickr30k_test_014701,images/flickr30k/flickr30k_test_014701.jpg,data/images/flickr30k/flickr30k_test_014701.jpg
flickr30k_retrieval_1000_seed2_head,236,236,flickr30k_test_018071,images/flickr30k/flickr30k_test_018071.jpg,data/images/flickr30k/flickr30k_test_018071.jpg
flickr30k_retrieval_1000_seed2_head,237,237,flickr30k_test_025099,images/flickr30k/flickr30k_test_025099.jpg,data/images/flickr30k/flickr30k_test_025099.jpg
flickr30k_retrieval_1000_seed2_head,238,238,flickr30k_test_019829,images/flickr30k/flickr30k_test_019829.jpg,data/images/flickr30k/flickr30k_test_019829.jpg
flickr30k_retrieval_1000_seed2_head,239,239,flickr30k_test_024246,images/flickr30k/flickr30k_test_024246.jpg,data/images/flickr30k/flickr30k_test_024246.jpg
flickr30k_retrieval_1000_seed2_head,240,240,flickr30k_test_001499,images/flickr30k/flickr30k_test_001499.jpg,data/images/flickr30k/flickr30k_test_001499.jpg
flickr30k_retrieval_1000_seed2_head,241,241,flickr30k_test_029557,images/flickr30k/flickr30k_test_029557.jpg,data/images/flickr30k/flickr30k_test_029557.jpg
flickr30k_retrieval_1000_seed2_head,242,242,flickr30k_test_008648,images/flickr30k/flickr30k_test_008648.jpg,data/images/flickr30k/flickr30k_test_008648.jpg
flickr30k_retrieval_1000_seed2_head,243,243,flickr30k_test_024761,images/flickr30k/flickr30k_test_024761.jpg,data/images/flickr30k/flickr30k_test_024761.jpg
flickr30k_retrieval_1000_seed2_head,244,244,flickr30k_test_013167,images/flickr30k/flickr30k_test_013167.jpg,data/images/flickr30k/flickr30k_test_013167.jpg
flickr30k_retrieval_1000_seed2_head,245,245,flickr30k_test_028260,images/flickr30k/flickr30k_test_028260.jpg,data/images/flickr30k/flickr30k_test_028260.jpg
flickr30k_retrieval_1000_seed2_head,246,246,flickr30k_test_020368,images/flickr30k/flickr30k_test_020368.jpg,data/images/flickr30k/flickr30k_test_020368.jpg
flickr30k_retrieval_1000_seed2_head,247,247,flickr30k_test_023112,images/flickr30k/flickr30k_test_023112.jpg,data/images/flickr30k/flickr30k_test_023112.jpg
flickr30k_retrieval_1000_seed2_head,248,248,flickr30k_test_005028,images/flickr30k/flickr30k_test_005028.jpg,data/images/flickr30k/flickr30k_test_005028.jpg
flickr30k_retrieval_1000_seed2_head,249,249,flickr30k_test_015492,images/flickr30k/flickr30k_test_015492.jpg,data/images/flickr30k/flickr30k_test_015492.jpg
flickr30k_retrieval_1000_seed2_head,250,250,flickr30k_test_007390,images/flickr30k/flickr30k_test_007390.jpg,data/images/flickr30k/flickr30k_test_007390.jpg
flickr30k_retrieval_1000_seed2_head,251,251,flickr30k_test_003062,images/flickr30k/flickr30k_test_003062.jpg,data/images/flickr30k/flickr30k_test_003062.jpg
flickr30k_retrieval_1000_seed2_head,252,252,flickr30k_test_021654,images/flickr30k/flickr30k_test_021654.jpg,data/images/flickr30k/flickr30k_test_021654.jpg
flickr30k_retrieval_1000_seed2_head,253,253,flickr30k_test_022524,images/flickr30k/flickr30k_test_022524.jpg,data/images/flickr30k/flickr30k_test_022524.jpg
flickr30k_retrieval_1000_seed2_head,254,254,flickr30k_test_010364,images/flickr30k/flickr30k_test_010364.jpg,data/images/flickr30k/flickr30k_test_010364.jpg
flickr30k_retrieval_1000_seed2_head,255,255,flickr30k_test_027472,images/flickr30k/flickr30k_test_027472.jpg,data/images/flickr30k/flickr30k_test_027472.jpg
flickr30k_retrieval_1000_seed2_head,256,256,flickr30k_test_003343,images/flickr30k/flickr30k_test_003343.jpg,data/images/flickr30k/flickr30k_test_003343.jpg
flickr30k_retrieval_1000_seed2_head,257,257,flickr30k_test_000793,images/flickr30k/flickr30k_test_000793.jpg,data/images/flickr30k/flickr30k_test_000793.jpg
flickr30k_retrieval_1000_seed2_head,258,258,flickr30k_test_014674,images/flickr30k/flickr30k_test_014674.jpg,data/images/flickr30k/flickr30k_test_014674.jpg
flickr30k_retrieval_1000_seed2_head,259,259,flickr30k_test_025834,images/flickr30k/flickr30k_test_025834.jpg,data/images/flickr30k/flickr30k_test_025834.jpg
flickr30k_retrieval_1000_seed2_head,260,260,flickr30k_test_028664,images/flickr30k/flickr30k_test_028664.jpg,data/images/flickr30k/flickr30k_test_028664.jpg
flickr30k_retrieval_1000_seed2_head,261,261,flickr30k_test_004179,images/flickr30k/flickr30k_test_004179.jpg,data/images/flickr30k/flickr30k_test_004179.jpg
flickr30k_retrieval_1000_seed2_head,262,262,flickr30k_test_016983,images/flickr30k/flickr30k_test_016983.jpg,data/images/flickr30k/flickr30k_test_016983.jpg
flickr30k_retrieval_1000_seed2_head,263,263,flickr30k_test_019167,images/flickr30k/flickr30k_test_019167.jpg,data/images/flickr30k/flickr30k_test_019167.jpg
flickr30k_retrieval_1000_seed2_head,264,264,flickr30k_test_025593,images/flickr30k/flickr30k_test_025593.jpg,data/images/flickr30k/flickr30k_test_025593.jpg
flickr30k_retrieval_1000_seed2_head,265,265,flickr30k_test_012876,images/flickr30k/flickr30k_test_012876.jpg,data/images/flickr30k/flickr30k_test_012876.jpg
flickr30k_retrieval_1000_seed2_head,266,266,flickr30k_test_015955,images/flickr30k/flickr30k_test_015955.jpg,data/images/flickr30k/flickr30k_test_015955.jpg
flickr30k_retrieval_1000_seed2_head,267,267,flickr30k_test_016869,images/flickr30k/flickr30k_test_016869.jpg,data/images/flickr30k/flickr30k_test_016869.jpg
flickr30k_retrieval_1000_seed2_head,268,268,flickr30k_test_010746,images/flickr30k/flickr30k_test_010746.jpg,data/images/flickr30k/flickr30k_test_010746.jpg
flickr30k_retrieval_1000_seed2_head,269,269,flickr30k_test_004713,images/flickr30k/flickr30k_test_004713.jpg,data/images/flickr30k/flickr30k_test_004713.jpg
flickr30k_retrieval_1000_seed2_head,270,270,flickr30k_test_028653,images/flickr30k/flickr30k_test_028653.jpg,data/images/flickr30k/flickr30k_test_028653.jpg
flickr30k_retrieval_1000_seed2_head,271,271,flickr30k_test_011175,images/flickr30k/flickr30k_test_011175.jpg,data/images/flickr30k/flickr30k_test_011175.jpg
flickr30k_retrieval_1000_seed2_head,272,272,flickr30k_test_008490,images/flickr30k/flickr30k_test_008490.jpg,data/images/flickr30k/flickr30k_test_008490.jpg
flickr30k_retrieval_1000_seed2_head,273,273,flickr30k_test_008579,images/flickr30k/flickr30k_test_008579.jpg,data/images/flickr30k/flickr30k_test_008579.jpg
flickr30k_retrieval_1000_seed2_head,274,274,flickr30k_test_019859,images/flickr30k/flickr30k_test_019859.jpg,data/images/flickr30k/flickr30k_test_019859.jpg
flickr30k_retrieval_1000_seed2_head,275,275,flickr30k_test_013754,images/flickr30k/flickr30k_test_013754.jpg,data/images/flickr30k/flickr30k_test_013754.jpg
flickr30k_retrieval_1000_seed2_head,276,276,flickr30k_test_021407,images/flickr30k/flickr30k_test_021407.jpg,data/images/flickr30k/flickr30k_test_021407.jpg
flickr30k_retrieval_1000_seed2_head,277,277,flickr30k_test_000590,images/flickr30k/flickr30k_test_000590.jpg,data/images/flickr30k/flickr30k_test_000590.jpg
flickr30k_retrieval_1000_seed2_head,278,278,flickr30k_test_022920,images/flickr30k/flickr30k_test_022920.jpg,data/images/flickr30k/flickr30k_test_022920.jpg
flickr30k_retrieval_1000_seed2_head,279,279,flickr30k_test_018282,images/flickr30k/flickr30k_test_018282.jpg,data/images/flickr30k/flickr30k_test_018282.jpg
flickr30k_retrieval_1000_seed2_head,280,280,flickr30k_test_004606,images/flickr30k/flickr30k_test_004606.jpg,data/images/flickr30k/flickr30k_test_004606.jpg
flickr30k_retrieval_1000_seed2_head,281,281,flickr30k_test_021972,images/flickr30k/flickr30k_test_021972.jpg,data/images/flickr30k/flickr30k_test_021972.jpg
flickr30k_retrieval_1000_seed2_head,282,282,flickr30k_test_001860,images/flickr30k/flickr30k_test_001860.jpg,data/images/flickr30k/flickr30k_test_001860.jpg
flickr30k_retrieval_1000_seed2_head,283,283,flickr30k_test_008289,images/flickr30k/flickr30k_test_008289.jpg,data/images/flickr30k/flickr30k_test_008289.jpg
flickr30k_retrieval_1000_seed2_head,284,284,flickr30k_test_001099,images/flickr30k/flickr30k_test_001099.jpg,data/images/flickr30k/flickr30k_test_001099.jpg
flickr30k_retrieval_1000_seed2_head,285,285,flickr30k_test_004315,images/flickr30k/flickr30k_test_004315.jpg,data/images/flickr30k/flickr30k_test_004315.jpg
flickr30k_retrieval_1000_seed2_head,286,286,flickr30k_test_005593,images/flickr30k/flickr30k_test_005593.jpg,data/images/flickr30k/flickr30k_test_005593.jpg
flickr30k_retrieval_1000_seed2_head,287,287,flickr30k_test_003141,images/flickr30k/flickr30k_test_003141.jpg,data/images/flickr30k/flickr30k_test_003141.jpg
flickr30k_retrieval_1000_seed2_head,288,288,flickr30k_test_014856,images/flickr30k/flickr30k_test_014856.jpg,data/images/flickr30k/flickr30k_test_014856.jpg
flickr30k_retrieval_1000_seed2_head,289,289,flickr30k_test_020810,images/flickr30k/flickr30k_test_020810.jpg,data/images/flickr30k/flickr30k_test_020810.jpg
flickr30k_retrieval_1000_seed2_head,290,290,flickr30k_test_007590,images/flickr30k/flickr30k_test_007590.jpg,data/images/flickr30k/flickr30k_test_007590.jpg
flickr30k_retrieval_1000_seed2_head,291,291,flickr30k_test_016654,images/flickr30k/flickr30k_test_016654.jpg,data/images/flickr30k/flickr30k_test_016654.jpg
flickr30k_retrieval_1000_seed2_head,292,292,flickr30k_test_030028,images/flickr30k/flickr30k_test_030028.jpg,data/images/flickr30k/flickr30k_test_030028.jpg
flickr30k_retrieval_1000_seed2_head,293,293,flickr30k_test_023202,images/flickr30k/flickr30k_test_023202.jpg,data/images/flickr30k/flickr30k_test_023202.jpg
flickr30k_retrieval_1000_seed2_head,294,294,flickr30k_test_030609,images/flickr30k/flickr30k_test_030609.jpg,data/images/flickr30k/flickr30k_test_030609.jpg
flickr30k_retrieval_1000_seed2_head,295,295,flickr30k_test_001028,images/flickr30k/flickr30k_test_001028.jpg,data/images/flickr30k/flickr30k_test_001028.jpg
flickr30k_retrieval_1000_seed2_head,296,296,flickr30k_test_008085,images/flickr30k/flickr30k_test_008085.jpg,data/images/flickr30k/flickr30k_test_008085.jpg
flickr30k_retrieval_1000_seed2_head,297,297,flickr30k_test_007617,images/flickr30k/flickr30k_test_007617.jpg,data/images/flickr30k/flickr30k_test_007617.jpg
flickr30k_retrieval_1000_seed2_head,298,298,flickr30k_test_023392,images/flickr30k/flickr30k_test_023392.jpg,data/images/flickr30k/flickr30k_test_023392.jpg
flickr30k_retrieval_1000_seed2_head,299,299,flickr30k_test_014571,images/flickr30k/flickr30k_test_014571.jpg,data/images/flickr30k/flickr30k_test_014571.jpg
flickr30k_retrieval_1000_seed2_head,300,300,flickr30k_test_002410,images/flickr30k/flickr30k_test_002410.jpg,data/images/flickr30k/flickr30k_test_002410.jpg
flickr30k_retrieval_1000_seed2_head,301,301,flickr30k_test_008217,images/flickr30k/flickr30k_test_008217.jpg,data/images/flickr30k/flickr30k_test_008217.jpg
flickr30k_retrieval_1000_seed2_head,302,302,flickr30k_test_002635,images/flickr30k/flickr30k_test_002635.jpg,data/images/flickr30k/flickr30k_test_002635.jpg
flickr30k_retrieval_1000_seed2_head,303,303,flickr30k_test_019373,images/flickr30k/flickr30k_test_019373.jpg,data/images/flickr30k/flickr30k_test_019373.jpg
flickr30k_retrieval_1000_seed2_head,304,304,flickr30k_test_007477,images/flickr30k/flickr30k_test_007477.jpg,data/images/flickr30k/flickr30k_test_007477.jpg
flickr30k_retrieval_1000_seed2_head,305,305,flickr30k_test_020452,images/flickr30k/flickr30k_test_020452.jpg,data/images/flickr30k/flickr30k_test_020452.jpg
flickr30k_retrieval_1000_seed2_head,306,306,flickr30k_test_025938,images/flickr30k/flickr30k_test_025938.jpg,data/images/flickr30k/flickr30k_test_025938.jpg
flickr30k_retrieval_1000_seed2_head,307,307,flickr30k_test_026221,images/flickr30k/flickr30k_test_026221.jpg,data/images/flickr30k/flickr30k_test_026221.jpg
flickr30k_retrieval_1000_seed2_head,308,308,flickr30k_test_020444,images/flickr30k/flickr30k_test_020444.jpg,data/images/flickr30k/flickr30k_test_020444.jpg
flickr30k_retrieval_1000_seed2_head,309,309,flickr30k_test_023248,images/flickr30k/flickr30k_test_023248.jpg,data/images/flickr30k/flickr30k_test_023248.jpg
flickr30k_retrieval_1000_seed2_head,310,310,flickr30k_test_011790,images/flickr30k/flickr30k_test_011790.jpg,data/images/flickr30k/flickr30k_test_011790.jpg
flickr30k_retrieval_1000_seed2_head,311,311,flickr30k_test_008408,images/flickr30k/flickr30k_test_008408.jpg,data/images/flickr30k/flickr30k_test_008408.jpg
flickr30k_retrieval_1000_seed2_head,312,312,flickr30k_test_022431,images/flickr30k/flickr30k_test_022431.jpg,data/images/flickr30k/flickr30k_test_022431.jpg
flickr30k_retrieval_1000_seed2_head,313,313,flickr30k_test_013861,images/flickr30k/flickr30k_test_013861.jpg,data/images/flickr30k/flickr30k_test_013861.jpg
flickr30k_retrieval_1000_seed2_head,314,314,flickr30k_test_009133,images/flickr30k/flickr30k_test_009133.jpg,data/images/flickr30k/flickr30k_test_009133.jpg
flickr30k_retrieval_1000_seed2_head,315,315,flickr30k_test_017242,images/flickr30k/flickr30k_test_017242.jpg,data/images/flickr30k/flickr30k_test_017242.jpg
flickr30k_retrieval_1000_seed2_head,316,316,flickr30k_test_024598,images/flickr30k/flickr30k_test_024598.jpg,data/images/flickr30k/flickr30k_test_024598.jpg
flickr30k_retrieval_1000_seed2_head,317,317,flickr30k_test_000158,images/flickr30k/flickr30k_test_000158.jpg,data/images/flickr30k/flickr30k_test_000158.jpg
flickr30k_retrieval_1000_seed2_head,318,318,flickr30k_test_004951,images/flickr30k/flickr30k_test_004951.jpg,data/images/flickr30k/flickr30k_test_004951.jpg
flickr30k_retrieval_1000_seed2_head,319,319,flickr30k_test_001163,images/flickr30k/flickr30k_test_001163.jpg,data/images/flickr30k/flickr30k_test_001163.jpg
flickr30k_retrieval_1000_seed2_head,320,320,flickr30k_test_012607,images/flickr30k/flickr30k_test_012607.jpg,data/images/flickr30k/flickr30k_test_012607.jpg
flickr30k_retrieval_1000_seed2_head,321,321,flickr30k_test_013393,images/flickr30k/flickr30k_test_013393.jpg,data/images/flickr30k/flickr30k_test_013393.jpg
flickr30k_retrieval_1000_seed2_head,322,322,flickr30k_test_005250,images/flickr30k/flickr30k_test_005250.jpg,data/images/flickr30k/flickr30k_test_005250.jpg
flickr30k_retrieval_1000_seed2_head,323,323,flickr30k_test_003642,images/flickr30k/flickr30k_test_003642.jpg,data/images/flickr30k/flickr30k_test_003642.jpg
flickr30k_retrieval_1000_seed2_head,324,324,flickr30k_test_016779,images/flickr30k/flickr30k_test_016779.jpg,data/images/flickr30k/flickr30k_test_016779.jpg
flickr30k_retrieval_1000_seed2_head,325,325,flickr30k_test_002877,images/flickr30k/flickr30k_test_002877.jpg,data/images/flickr30k/flickr30k_test_002877.jpg
flickr30k_retrieval_1000_seed2_head,326,326,flickr30k_test_007892,images/flickr30k/flickr30k_test_007892.jpg,data/images/flickr30k/flickr30k_test_007892.jpg
flickr30k_retrieval_1000_seed2_head,327,327,flickr30k_test_003339,images/flickr30k/flickr30k_test_003339.jpg,data/images/flickr30k/flickr30k_test_003339.jpg
flickr30k_retrieval_1000_seed2_head,328,328,flickr30k_test_003269,images/flickr30k/flickr30k_test_003269.jpg,data/images/flickr30k/flickr30k_test_003269.jpg
flickr30k_retrieval_1000_seed2_head,329,329,flickr30k_test_000648,images/flickr30k/flickr30k_test_000648.jpg,data/images/flickr30k/flickr30k_test_000648.jpg
flickr30k_retrieval_1000_seed2_head,330,330,flickr30k_test_005955,images/flickr30k/flickr30k_test_005955.jpg,data/images/flickr30k/flickr30k_test_005955.jpg
flickr30k_retrieval_1000_seed2_head,331,331,flickr30k_test_024595,images/flickr30k/flickr30k_test_024595.jpg,data/images/flickr30k/flickr30k_test_024595.jpg
flickr30k_retrieval_1000_seed2_head,332,332,flickr30k_test_007586,images/flickr30k/flickr30k_test_007586.jpg,data/images/flickr30k/flickr30k_test_007586.jpg
flickr30k_retrieval_1000_seed2_head,333,333,flickr30k_test_003447,images/flickr30k/flickr30k_test_003447.jpg,data/images/flickr30k/flickr30k_test_003447.jpg
flickr30k_retrieval_1000_seed2_head,334,334,flickr30k_test_007122,images/flickr30k/flickr30k_test_007122.jpg,data/images/flickr30k/flickr30k_test_007122.jpg
flickr30k_retrieval_1000_seed2_head,335,335,flickr30k_test_000800,images/flickr30k/flickr30k_test_000800.jpg,data/images/flickr30k/flickr30k_test_000800.jpg
