order,dataset_index,image_id,image_path,reference_captions,prompt_id,prompt_name,prompt_text,caption,clip_score,siglip_score,caption_len,generic_flag,temperature,top_p,max_new_tokens,caption_model,seed,split
2,24836,24836,results/sample_images/images/002_24836.jpg,"[""A group of medical students dressed in blue scrubs, visitor sitting on the wall enjoy some fresh air."", ""Eight people in blue shits and one woman on her cellphone that is wearing a black shirt and a skirt."", ""Several people in blue scrubs and one in a skirt and black blouse."", ""A woman talks on the phone as a group of men talk before class."", ""An Asian woman is talking on the phone outside of a hospital.""]",no_inference,No inference,"Describe only what can be directly seen in the image. Do not infer unseen events, intentions, or identities.","A group of people are sitting on a low, light-colored stone ledge in front of a building. The building has a light-colored stone facade with windows and a red brick section near the bottom. Some individuals are wearing blue shirts. One person on the right is sitting with their legs crossed, wearing a black top and shorts",0.286712110042572,0.1748580038547516,57,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
2,24836,24836,results/sample_images/images/002_24836.jpg,"[""A group of medical students dressed in blue scrubs, visitor sitting on the wall enjoy some fresh air."", ""Eight people in blue shits and one woman on her cellphone that is wearing a black shirt and a skirt."", ""Several people in blue scrubs and one in a skirt and black blouse."", ""A woman talks on the phone as a group of men talk before class."", ""An Asian woman is talking on the phone outside of a hospital.""]",dense_visual,Dense visual caption,"Describe the image in one specific sentence including the main subject, action, setting, and important visible objects.","A group of students in blue uniforms sits on a stone ledge outside a modern building, while a woman in a black top and shorts sits alone nearby, talking on her phone.",0.34375685453414917,0.19726598262786865,32,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
2,24836,24836,results/sample_images/images/002_24836.jpg,"[""A group of medical students dressed in blue scrubs, visitor sitting on the wall enjoy some fresh air."", ""Eight people in blue shits and one woman on her cellphone that is wearing a black shirt and a skirt."", ""Several people in blue scrubs and one in a skirt and black blouse."", ""A woman talks on the phone as a group of men talk before class."", ""An Asian woman is talking on the phone outside of a hospital.""]",short_phrase,Short phrase,Describe the image in a short phrase focusing on the main visible subject and action.,"A group of students in blue uniforms sitting on a stone ledge, with one girl in a black top talking on her phone.",0.3318524658679962,0.19030767679214478,23,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
2,24836,24836,results/sample_images/images/002_24836.jpg,"[""A group of medical students dressed in blue scrubs, visitor sitting on the wall enjoy some fresh air."", ""Eight people in blue shits and one woman on her cellphone that is wearing a black shirt and a skirt."", ""Several people in blue scrubs and one in a skirt and black blouse."", ""A woman talks on the phone as a group of men talk before class."", ""An Asian woman is talking on the phone outside of a hospital.""]",two_sentence_detail,Two-sentence detail,"Describe the image in two short sentences. Mention the main subject, action, setting, and key visible objects.","A group of students in blue uniforms sits on a stone ledge outside a school building, while a girl in a black top sits alone nearby, talking on her phone. The scene is set on a paved sidewalk with a brick wall and windows in the background, capturing a moment of casual campus life.",0.31447073817253113,0.21698787808418274,54,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
2,24836,24836,results/sample_images/images/002_24836.jpg,"[""A group of medical students dressed in blue scrubs, visitor sitting on the wall enjoy some fresh air."", ""Eight people in blue shits and one woman on her cellphone that is wearing a black shirt and a skirt."", ""Several people in blue scrubs and one in a skirt and black blouse."", ""A woman talks on the phone as a group of men talk before class."", ""An Asian woman is talking on the phone outside of a hospital.""]",salient_anchor,Salient anchor,"Describe the image by first identifying the most visually distinctive subject, object, or scene anchor, then add the key visible action and setting in one sentence.","The most visually distinctive subject is the woman in a black top and shorts sitting alone on a stone ledge, contrasting with the group of people in blue uniforms. She is talking on her phone while seated on a low stone wall in front of a modern building with brick accents, as a group of uniformed individuals sit nearby.",0.2986706495285034,0.24192792177200317,59,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
2,24836,24836,results/sample_images/images/002_24836.jpg,"[""A group of medical students dressed in blue scrubs, visitor sitting on the wall enjoy some fresh air."", ""Eight people in blue shits and one woman on her cellphone that is wearing a black shirt and a skirt."", ""Several people in blue scrubs and one in a skirt and black blouse."", ""A woman talks on the phone as a group of men talk before class."", ""An Asian woman is talking on the phone outside of a hospital.""]",discriminative_detail,Discriminative detail,"Write a caption that distinguishes this image from a generic image of the same scene by mentioning the most specific visible objects, colors, actions, or spatial details.","A woman in a black tank top and denim shorts sits cross-legged on a light-gray stone ledge, her bare feet dangling, while talking on a phone — her posture and focused expression contrasting with the group of seven men in matching blue scrubs huddled nearby, some leaning on a metal pole, others gesturing as if",0.29007041454315186,0.1678866147994995,55,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
2,24836,24836,results/sample_images/images/002_24836.jpg,"[""A group of medical students dressed in blue scrubs, visitor sitting on the wall enjoy some fresh air."", ""Eight people in blue shits and one woman on her cellphone that is wearing a black shirt and a skirt."", ""Several people in blue scrubs and one in a skirt and black blouse."", ""A woman talks on the phone as a group of men talk before class."", ""An Asian woman is talking on the phone outside of a hospital.""]",anchor_then_context,Anchor then context,"Describe the main visual anchor first, then briefly describe the supporting objects, people, and background context that make the scene recognizable.","The main visual anchor is the group of young people—predominantly in blue uniforms—sitting together on a long, light-gray stone ledge or bench in front of a building. Their casual, clustered posture suggests a moment of rest or social interaction, drawing the viewer’s eye as the central subject.

Supporting elements",0.2608848512172699,0.09303364902734756,49,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
2,24836,24836,results/sample_images/images/002_24836.jpg,"[""A group of medical students dressed in blue scrubs, visitor sitting on the wall enjoy some fresh air."", ""Eight people in blue shits and one woman on her cellphone that is wearing a black shirt and a skirt."", ""Several people in blue scrubs and one in a skirt and black blouse."", ""A woman talks on the phone as a group of men talk before class."", ""An Asian woman is talking on the phone outside of a hospital.""]",scene_state,Scene state,"Describe the current state of the scene using concrete visible evidence, such as object placement, ongoing actions, clutter, traces of activity, or environmental details.","Based on the visible evidence in the image, here is a concrete description of the scene's current state:

- **Primary Activity:** A group of young people, likely students, are gathered on a wide, light-gray stone ledge or bench that runs along the base of a building. Most are sitting or leaning against the ledge",0.2455725222826004,0.18472853302955627,54,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
2,24836,24836,results/sample_images/images/002_24836.jpg,"[""A group of medical students dressed in blue scrubs, visitor sitting on the wall enjoy some fresh air."", ""Eight people in blue shits and one woman on her cellphone that is wearing a black shirt and a skirt."", ""Several people in blue scrubs and one in a skirt and black blouse."", ""A woman talks on the phone as a group of men talk before class."", ""An Asian woman is talking on the phone outside of a hospital.""]",role_structure,Role structure,"For images with multiple people or objects, describe the central subject first, then explain the visible roles or interactions of the surrounding subjects in one concise caption.","A woman in a black top and shorts sits alone on a stone ledge, talking on her phone, while a group of young men in matching blue shirts sit nearby, engaged in conversation or looking at their phones, creating a contrast between solitary focus and group interaction.",0.3002135753631592,0.20966307818889618,47,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
2,24836,24836,results/sample_images/images/002_24836.jpg,"[""A group of medical students dressed in blue scrubs, visitor sitting on the wall enjoy some fresh air."", ""Eight people in blue shits and one woman on her cellphone that is wearing a black shirt and a skirt."", ""Several people in blue scrubs and one in a skirt and black blouse."", ""A woman talks on the phone as a group of men talk before class."", ""An Asian woman is talking on the phone outside of a hospital.""]",specific_not_verbose,Specific not verbose,"Write one specific caption that includes the most important visible details, but avoid listing minor details that do not help identify the image.","A group of students in blue uniforms sits on a stone ledge outside a school building, while a girl in a black top and shorts talks on her phone, her legs dangling over the edge.",0.33194053173065186,0.19606421887874603,35,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
2,24836,24836,results/sample_images/images/002_24836.jpg,"[""A group of medical students dressed in blue scrubs, visitor sitting on the wall enjoy some fresh air."", ""Eight people in blue shits and one woman on her cellphone that is wearing a black shirt and a skirt."", ""Several people in blue scrubs and one in a skirt and black blouse."", ""A woman talks on the phone as a group of men talk before class."", ""An Asian woman is talking on the phone outside of a hospital.""]",grounded_semantic,Grounded semantic,Describe the image with concrete visible details while also using reasonable scene-level terms when they are clearly supported by the image.,"This is an outdoor, daytime photograph of a group of young people, likely students, gathered on a low, light-gray stone or concrete ledge in front of a modern institutional-style building. The scene is framed with a slight vignette effect, darkening the edges and drawing focus to the central group.

**Foreground:**",0.30332863330841064,0.1880708634853363,50,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
2,24836,24836,results/sample_images/images/002_24836.jpg,"[""A group of medical students dressed in blue scrubs, visitor sitting on the wall enjoy some fresh air."", ""Eight people in blue shits and one woman on her cellphone that is wearing a black shirt and a skirt."", ""Several people in blue scrubs and one in a skirt and black blouse."", ""A woman talks on the phone as a group of men talk before class."", ""An Asian woman is talking on the phone outside of a hospital.""]",avoid_mood_summary,Avoid mood summary,"Avoid broad mood or event summaries. Instead, describe the visible subjects, objects, actions, and scene details that directly support the caption.","A group of people, mostly wearing blue shirts, are seated on a wide, light-gray stone ledge in front of a building. On the right side of the ledge, a woman in a black top and shorts sits with her legs crossed, holding a phone to her ear. Behind her, several other individuals are seated,",0.31464922428131104,0.21054241061210632,54,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
2,24836,24836,results/sample_images/images/002_24836.jpg,"[""A group of medical students dressed in blue scrubs, visitor sitting on the wall enjoy some fresh air."", ""Eight people in blue shits and one woman on her cellphone that is wearing a black shirt and a skirt."", ""Several people in blue scrubs and one in a skirt and black blouse."", ""A woman talks on the phone as a group of men talk before class."", ""An Asian woman is talking on the phone outside of a hospital.""]",uncertainty_aware,Uncertainty-aware,"Describe the clearly visible subjects, objects, actions, and setting. Avoid confidently naming ambiguous object states or identities unless they are visually clear.","A group of people is seated on a wide, light-gray stone ledge in front of a building. Most of the individuals are wearing blue shirts, suggesting they may be part of a uniform or group, such as students or staff. One person, seated on the right side of the ledge, is wearing a black top and",0.3001985549926758,0.21864044666290283,56,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
2,24836,24836,results/sample_images/images/002_24836.jpg,"[""A group of medical students dressed in blue scrubs, visitor sitting on the wall enjoy some fresh air."", ""Eight people in blue shits and one woman on her cellphone that is wearing a black shirt and a skirt."", ""Several people in blue scrubs and one in a skirt and black blouse."", ""A woman talks on the phone as a group of men talk before class."", ""An Asian woman is talking on the phone outside of a hospital.""]",ctx_main_anchor,Context: main anchor,"Captioning context: The caption should be built around the most visually dominant anchor in the image, such as the main person, object, action, or scene-defining structure. Describe the image in one concise sentence using that anchor first.","A young woman in a black top sits alone on a stone ledge, talking on her phone, while a group of students in blue uniforms gather and chat nearby.",0.3149412274360657,0.21865054965019226,29,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
2,24836,24836,results/sample_images/images/002_24836.jpg,"[""A group of medical students dressed in blue scrubs, visitor sitting on the wall enjoy some fresh air."", ""Eight people in blue shits and one woman on her cellphone that is wearing a black shirt and a skirt."", ""Several people in blue scrubs and one in a skirt and black blouse."", ""A woman talks on the phone as a group of men talk before class."", ""An Asian woman is talking on the phone outside of a hospital.""]",ctx_anchor_detail_context,Context: anchor-detail-context,"Captioning context: Use a three-part structure: first the main visual anchor, then the most concrete visible details, then only the background context needed to identify the scene. Write one visually grounded caption.","A group of young people in matching blue shirts sit together on a stone ledge, while a woman in a black top and shorts sits alone nearby, talking on her phone. The group is clustered on the left, some leaning against a pole, while the woman on the right has one leg crossed and her foot resting on the",0.30365991592407227,0.2018861472606659,59,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
2,24836,24836,results/sample_images/images/002_24836.jpg,"[""A group of medical students dressed in blue scrubs, visitor sitting on the wall enjoy some fresh air."", ""Eight people in blue shits and one woman on her cellphone that is wearing a black shirt and a skirt."", ""Several people in blue scrubs and one in a skirt and black blouse."", ""A woman talks on the phone as a group of men talk before class."", ""An Asian woman is talking on the phone outside of a hospital.""]",ctx_avoid_generic_scene,Context: avoid generic scene,"Captioning context: Do not stop at a generic scene label such as a group of people, a meal, a store, or an event. Include the concrete visible objects, actions, colors, or spatial details that distinguish this image. Write one concise caption.","A group of students in blue uniforms sits on a concrete ledge outside a school building, while a girl in a black top and shorts sits alone nearby, talking on her phone.",0.3355983793735504,0.18800371885299683,32,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
2,24836,24836,results/sample_images/images/002_24836.jpg,"[""A group of medical students dressed in blue scrubs, visitor sitting on the wall enjoy some fresh air."", ""Eight people in blue shits and one woman on her cellphone that is wearing a black shirt and a skirt."", ""Several people in blue scrubs and one in a skirt and black blouse."", ""A woman talks on the phone as a group of men talk before class."", ""An Asian woman is talking on the phone outside of a hospital.""]",ctx_foreground_priority,Context: foreground priority,"Captioning context: If there is a clear foreground subject, describe that subject first, including what they are holding, wearing, or doing. Then briefly mention the surrounding scene. Write one sentence.","A woman in a black top and shorts sits on a stone ledge, talking on her phone, while a group of people in blue scrubs gather nearby on the same ledge in front of a building.",0.3672879636287689,0.24397677183151245,36,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
2,24836,24836,results/sample_images/images/002_24836.jpg,"[""A group of medical students dressed in blue scrubs, visitor sitting on the wall enjoy some fresh air."", ""Eight people in blue shits and one woman on her cellphone that is wearing a black shirt and a skirt."", ""Several people in blue scrubs and one in a skirt and black blouse."", ""A woman talks on the phone as a group of men talk before class."", ""An Asian woman is talking on the phone outside of a hospital.""]",ctx_shared_scene_state,Context: shared scene state,"Captioning context: For scenes with multiple people or many objects, focus on the shared visual state of the scene: object placement, visible activity, food, tools, signs, equipment, clutter, or traces of action. Write one grounded caption.","A group of students in matching blue uniforms sits together on a stone ledge outside a school building, while one girl in a black top sits apart, talking on her phone.",0.3128485083580017,0.1829354166984558,31,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
2,24836,24836,results/sample_images/images/002_24836.jpg,"[""A group of medical students dressed in blue scrubs, visitor sitting on the wall enjoy some fresh air."", ""Eight people in blue shits and one woman on her cellphone that is wearing a black shirt and a skirt."", ""Several people in blue scrubs and one in a skirt and black blouse."", ""A woman talks on the phone as a group of men talk before class."", ""An Asian woman is talking on the phone outside of a hospital.""]",ctx_supported_semantic,Context: supported semantic,"Captioning context: Use scene-level terms when they are clearly supported by visible evidence, such as historical costume, military-style display, rodeo arena, supermarket aisle, or dining table. Avoid unsupported identities or intentions. Write one caption.","Students in blue uniforms sit on a stone ledge outside a school building, while one girl in a black top talks on her phone.",0.33233511447906494,0.17450422048568726,24,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
2,24836,24836,results/sample_images/images/002_24836.jpg,"[""A group of medical students dressed in blue scrubs, visitor sitting on the wall enjoy some fresh air."", ""Eight people in blue shits and one woman on her cellphone that is wearing a black shirt and a skirt."", ""Several people in blue scrubs and one in a skirt and black blouse."", ""A woman talks on the phone as a group of men talk before class."", ""An Asian woman is talking on the phone outside of a hospital.""]",ctx_uncertain_but_semantic,Context: uncertain but semantic,"Captioning context: Describe concrete visible evidence and use reasonable scene-level grouping, but avoid confidently naming ambiguous object states or hidden intentions. Write one specific caption.","A group of people in blue uniforms sits on a concrete ledge outside a building, while a woman in a black top and shorts sits alone nearby, talking on her phone.",0.3548734486103058,0.219980850815773,31,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
2,24836,24836,results/sample_images/images/002_24836.jpg,"[""A group of medical students dressed in blue scrubs, visitor sitting on the wall enjoy some fresh air."", ""Eight people in blue shits and one woman on her cellphone that is wearing a black shirt and a skirt."", ""Several people in blue scrubs and one in a skirt and black blouse."", ""A woman talks on the phone as a group of men talk before class."", ""An Asian woman is talking on the phone outside of a hospital.""]",ctx_clip_siglip_caption,Context: CLIP/SigLIP caption,"Captioning context: Write a caption that would align well with image-text similarity models. Prioritize visible nouns, actions, colors, object relations, and scene-defining details over mood or vague descriptions. Use one fluent sentence.","A group of people in blue shirts sits on a concrete ledge outside a building, while a woman in a black top and shorts sits alone nearby, talking on her phone.",0.3475874662399292,0.21761375665664673,31,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",baseline,Baseline,Describe the image in one concise sentence.,"A golfer in a navy shirt and beige pants is captured mid-swing on a lush green golf course, with spectators and trees in the background.",0.30071717500686646,0.13899536430835724,25,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",object_action,Object-action,"Describe the image by naming the main visible subject, action, and setting in one sentence.","A golfer in a navy shirt and khaki pants is captured mid-swing on a lush green golf course, surrounded by trees and spectators.",0.2899220585823059,0.13679221272468567,23,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",grounded_detail,Grounded detail,"Generate a visually grounded caption. Mention only objects, actions, and scene details clearly visible in the image.","A golfer in a navy blue shirt and beige pants is captured mid-swing on a lush green golf course, with a white cap and golf club raised above his head. The background features tall trees, a well-manicured fairway, and spectators seated along the edge of the course.",0.31662657856941223,0.12547816336154938,47,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",anti_generic,Anti-generic,Describe the image with concrete visible objects and actions. Avoid generic descriptions.,"A golfer, wearing a navy blue long-sleeved shirt, beige golf pants, and a white cap with a blue logo, is captured mid-swing on a lush green golf course. His right arm is extended upward, holding a golf club with a black grip and a silver-colored head, while his left arm",0.3148946762084961,0.13362888991832733,50,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",main_subject_first,Main subject first,"Describe the image in one sentence. Start with the main subject, then describe the action and surrounding scene.","A golfer in a navy shirt and khaki pants is captured mid-swing on a lush green fairway, with spectators and tall trees lining the course in the background.",0.3033619523048401,0.12819549441337585,28,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",clip_friendly,CLIP-friendly,"Write a concise caption that closely matches the visible content of the image, including the main subject, action, and scene.","A golfer in a navy shirt and khaki pants is mid-swing on a lush green golf course, surrounded by trees and spectators.",0.30053818225860596,0.1328192949295044,22,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",no_inference,No inference,"Describe only what can be directly seen in the image. Do not infer unseen events, intentions, or identities.","A golfer is captured mid-swing on a golf course. The golfer is wearing a dark blue long-sleeved shirt, light-colored pants, and a white cap with a dark brim. The golfer's right arm is raised, holding a golf club, which is in motion. The golfer's",0.3136777877807617,0.12935499846935272,44,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",dense_visual,Dense visual caption,"Describe the image in one specific sentence including the main subject, action, setting, and important visible objects.","A golfer in a navy blue shirt and beige pants is captured mid-swing on a lush green fairway, surrounded by tall trees and spectators in the background.",0.31193503737449646,0.13234242796897888,27,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",short_phrase,Short phrase,Describe the image in a short phrase focusing on the main visible subject and action.,Golfer mid-swing on a lush green golf course.,0.2760353088378906,0.14315396547317505,8,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",two_sentence_detail,Two-sentence detail,"Describe the image in two short sentences. Mention the main subject, action, setting, and key visible objects.","A golfer in a navy shirt and beige pants is captured mid-swing on a lush green golf course, with a white cap and golf club raised high. The setting features a well-manicured fairway, tall trees in the background, and spectators lining the course, indicating a professional or competitive event.",0.30632710456848145,0.14866578578948975,49,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",salient_anchor,Salient anchor,"Describe the image by first identifying the most visually distinctive subject, object, or scene anchor, then add the key visible action and setting in one sentence.","The most visually distinctive subject is the golfer mid-swing, captured in dynamic motion against a lush, tree-lined golf course. A golfer in a navy blue shirt and khaki pants is executing a powerful swing with a driver, set against a backdrop of manicured green fairways, tall trees, and spectators along",0.28102272748947144,0.14263378083705902,50,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",discriminative_detail,Discriminative detail,"Write a caption that distinguishes this image from a generic image of the same scene by mentioning the most specific visible objects, colors, actions, or spatial details.","A golfer in a navy blue long-sleeve shirt and beige pants, wearing a white cap with a blue logo, is captured mid-swing on a lush green fairway, his left foot planted firmly while his right leg bends under the torque of the swing; the club’s head glints in the sunlight as",0.29300349950790405,0.1478930115699768,51,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",anchor_then_context,Anchor then context,"Describe the main visual anchor first, then briefly describe the supporting objects, people, and background context that make the scene recognizable.","The main visual anchor is a male golfer captured mid-swing, viewed from behind. He is wearing a navy blue long-sleeved shirt, light beige golf pants, and a white cap with a blue logo. His body is twisted in the follow-through motion, with his right arm extended and the golf club ar",0.30025872588157654,0.14768332242965698,51,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",scene_state,Scene state,"Describe the current state of the scene using concrete visible evidence, such as object placement, ongoing actions, clutter, traces of activity, or environmental details.","Based on the visible evidence in the image, here is a concrete description of the current state of the scene:

- **Primary Action:** A male golfer is in the middle of a powerful golf swing. His body is rotated, with his left arm extended and his right arm bent, holding the club head high and behind",0.27349230647087097,0.11556680500507355,56,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",role_structure,Role structure,"For images with multiple people or objects, describe the central subject first, then explain the visible roles or interactions of the surrounding subjects in one concise caption.","A golfer in mid-swing on a lush green fairway, with spectators and trees in the background, capturing the focused intensity of the game.",0.271908164024353,0.10463657975196838,23,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",specific_not_verbose,Specific not verbose,"Write one specific caption that includes the most important visible details, but avoid listing minor details that do not help identify the image.","A golfer in a navy blue shirt and beige pants executes a powerful swing on a lush green fairway, surrounded by tall trees and spectators on a bright, clear day.",0.3023899495601654,0.13873931765556335,30,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",grounded_semantic,Grounded semantic,Describe the image with concrete visible details while also using reasonable scene-level terms when they are clearly supported by the image.,"This is a dynamic, eye-level action shot of a male golfer in the follow-through phase of his swing on a well-manicured golf course. He is captured mid-motion, with his body turned away from the camera, showcasing the fluid mechanics of a powerful golf swing.

Concrete visible details:
- The golfer",0.2862924337387085,0.12922565639019012,50,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",avoid_mood_summary,Avoid mood summary,"Avoid broad mood or event summaries. Instead, describe the visible subjects, objects, actions, and scene details that directly support the caption.","A golfer is captured mid-swing on a golf course, viewed from behind. He is wearing a dark blue long-sleeved shirt, light-colored khaki pants, and a white cap with a dark brim. His right arm is extended upward, holding a golf club, while his left arm is bent and",0.31362685561180115,0.14140304923057556,48,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
3,29171,29171,results/sample_images/images/003_29171.jpg,"[""A man is seen from behind hitting a golf ball in the direction of the green on a golf course."", ""A man in a black shirt swings his golf club."", ""A man just hit the ball on the golf course."", ""A golfer is teeing off the green."", ""A golfer is swinging his club.""]",uncertainty_aware,Uncertainty-aware,"Describe the clearly visible subjects, objects, actions, and setting. Avoid confidently naming ambiguous object states or identities unless they are visually clear.","A golfer is captured mid-swing on a golf course, viewed from behind. He is wearing a dark blue long-sleeved shirt, light-colored khaki pants, and a white cap with a dark brim. His right arm is extended upward, holding a golf club, while his left arm is bent and",0.31362685561180115,0.14140304923057556,48,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
